着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010605
1,3,6,ジョイザラス,牡3,56,北村宏司,2:04.2,,**,11-11-8-1,35.8,20.7,8,468(-16),,,,[東] 清水利章,齊藤四方司,500.0,200706010605
2,4,8,ホクレレ,牝3,54,蛯名正義,2:04.2,クビ,**,2-2-2-2,36.5,2.5,1,470(-8),,,,[東] 後藤由之,金子真人ホールディングス,200.0,200706010605
3,1,1,リヴィエラブルー,牡3,56,柴田善臣,2:04.5,1.3/4,**,11-11-12-3,35.9,19.8,7,506(0),,,,[東] 宗像義忠,サンデーレーシング,130.0,200706010605
4,7,13,メジロヘレネ,牝3,53,吉田隼人,2:04.9,2.1/2,**,14-15-15-8,35.9,244.6,13,452(-4),,,,[東] 菅原泰夫,メジロ商事,75.0,200706010605
5,3,5,ウィナーズカード,牡3,56,松岡正海,2:04.9,クビ,**,5-5-5-6,36.9,6.1,3,480(+4),,,,[東] 相沢郁,深澤陽一郎,50.0,200706010605
6,5,10,サクラアメージング,牡3,56,吉田豊,2:05.0,クビ,**,5-5-8-8,36.6,7.8,4,490(-6),,,,[東] 小島太,さくらコマース,,200706010605
7,2,4,サンライトプリティ,牝3,54,田中勝春,2:05.0,アタマ,**,2-2-3-6,37.1,18.6,6,442(+2),,,,[東] 蛯名信広,酒井祐三,,200706010605
8,7,14,アルベレリファール,牝3,54,勝浦正樹,2:05.6,3.1/2,**,9-9-8-3,37.2,190.6,11,424(-10),,,,[東] 高橋裕,アラキファーム,,200706010605
9,4,7,シルクプログレス,牡3,56,木幡初広,2:05.6,クビ,**,9-9-8-10,37.3,11.0,5,452(+2),,,,[東] 尾形充弘,シルク,,200706010605
10,1,2,リバーアンダルシア,牡3,56,郷原洋司,2:05.8,1,**,5-5-6-13,37.6,75.1,9,472(+2),,,,[東] 郷原洋行,河越武治,,200706010605
11,6,11,マイジョウ,牝3,54,柴山雄一,2:05.8,クビ,**,16-16-15-13,36.7,588.2,16,474(-2),,,,[東] 和田正道,河内孝夫,,200706010605
12,6,12,スズキャンドル,牝3,54,後藤浩輝,2:06.2,2.1/2,**,13-13-13-12,37.4,195.1,12,424(-2),,,,[東] 佐藤全弘,小紫芳夫,,200706010605
13,8,16,トーアラストペニー,牡3,56,江田照男,2:06.3,1/2,**,5-5-6-10,38.1,407.5,14,496(-4),,,,[東] 星野忍,東亜駿馬,,200706010605
14,5,9,ディーエスデンバー,牡3,56,石橋脩,2:06.5,3/4,**,2-2-3-3,38.6,80.2,10,432(-8),,,,[東] 柴田政人,秋谷壽之,,200706010605
15,2,3,ラードロプライマー,牡3,55,津村明秀,2:06.6,3/4,**,14-14-13-13,37.8,544.5,15,462(-2),,,,[東] 鈴木伸尋,村中徳広,,200706010605
中,8,15,コンジキノシシオウ,牡3,56,横山典弘,,,**,1-1-1,,3.7,2,474(0),,,,[東] 国枝栄,ジョイ・レースホース,,200706010605
