着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020403
1,5,10,ダノンブライアン,牡3,56,蛯名正義,1:13.8,,**,4-3,39.3,1.4,1,504(-2),,,,[東] 国枝栄,ダノックス,500.0,200706020403
2,8,16,トウショウモード,牡3,56,川田将雅,1:13.9,1/2,**,1-1,40.2,10.0,3,494(+12),,,,[東] 池上昌弘,トウショウ産業,200.0,200706020403
3,4,8,サフラントウショウ,牝3,54,御神本訓,1:13.9,アタマ,**,8-6,38.9,54.7,11,436(-14),,,,[東] 奥平雅士,トウショウ産業,130.0,200706020403
4,6,12,コスモファルバラン,牡3,55,大野拓弥,1:14.3,2.1/2,**,12-11,38.4,169.8,13,464(-2),,,,[東] 秋山雅一,ビッグレッドファーム,75.0,200706020403
5,1,1,サチノスカイライン,牡3,56,後藤浩輝,1:14.4,3/4,**,15-13,38.0,40.1,8,490(-14),,,,[東] 水野貴広,佐藤幸彦,50.0,200706020403
6,7,14,マイネルサテライト,牡3,56,村田一誠,1:14.5,クビ,**,11-11,38.7,29.1,6,472(0),,,,[東] 清水美波,サラブレッドクラブ・ラフィアン,,200706020403
7,5,9,キャプテンロック,牡3,56,吉田豊,1:14.5,ハナ,**,5-5,39.8,6.6,2,486(-8),,,,[東] 小島太,首藤徳,,200706020403
8,2,3,ピンククラウド,牝3,54,松岡正海,1:14.9,2.1/2,**,9-8,39.6,93.4,12,498(-6),,,,[東] 手塚貴久,星野壽市,,200706020403
9,6,11,フェスティヴモモ,牝3,54,柴田善臣,1:15.3,2.1/2,**,10-10,39.9,24.5,5,448(-10),,,,[東] 斎藤宏,臼井義太郎,,200706020403
10,1,2,ジェイキング,牡3,56,勝浦正樹,1:15.5,1.1/4,**,15-16,39.1,267.2,14,470(0),,,,[東] 石毛善彦,松尾正,,200706020403
11,3,6,ベルモントガロップ,牡3,56,吉田隼人,1:15.8,1.3/4,**,12-14,39.8,45.2,9,464(-4),,,,[東] 堀井雅広,ベルモントファーム,,200706020403
12,8,15,ハタノプラウド,牝3,54,小林淳一,1:16.0,1.1/4,**,3-2,41.8,33.6,7,496(-8),,,,[東] 石栗龍彦,グッドラック・ファーム,,200706020403
13,7,13,コアレスファントム,牡3,56,江田照男,1:16.0,クビ,**,5-8,41.3,53.4,10,496(-8),,,,[東] 星野忍,小林昌志,,200706020403
14,3,5,オレノウマ,牡3,56,木幡初広,1:16.2,3/4,**,7-7,41.4,297.4,15,488(-2),,,,[東] 矢野進,小田切有一,,200706020403
15,2,4,ハードビクトリー,牡3,56,石神深一,1:17.0,5,**,12-14,41.1,550.3,16,466(+2),,,,[東] 佐藤吉勝,芹澤精一,,200706020403
16,4,7,グランドソニック,牝3,54,田中勝春,1:20.0,大,**,2-3,46.3,16.9,4,480(-2),,,,[東] 二ノ宮敬,細谷典幸,,200706020403
