着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030505
1,6,8,クレプスキュール,牝3,54,松岡正海,2:35.6,,**,6-7-6-5,36.6,3.6,3,426(0),,,,[東] 小島茂之,サンデーレーシング,500.0,200805030505
2,7,10,サクラドリーム,牡3,56,内田博幸,2:35.7,1/2,**,12-12-10-7,36.5,13.5,5,478(-4),,,,[東] 伊藤圭三,さくらコマース,200.0,200805030505
3,8,13,スマートセントラル,牡3,56,武豊,2:35.8,1/2,**,3-3-3-3,37.1,3.2,2,498(-12),,,,[西] 森秀行,大川徹,130.0,200805030505
4,3,3,スタルカ,牡3,56,石橋脩,2:36.1,2,**,2-2-2-2,38.1,62.5,8,480(0),,,,[東] 萱野浩二,ヒダカ・ブリーダーズ・ユニオン,75.0,200805030505
5,6,9,ウインモンスター,牡3,53,三浦皇成,2:36.3,1.1/2,**,6-7-6-5,37.3,10.5,4,500(0),,,,[西] 坂口正大,ウイン,50.0,200805030505
6,4,4,ミュージカルボーイ,牡3,56,小野次郎,2:36.5,1.1/2,**,1-1-1-1,38.6,14.0,6,466(+4),,,,[東] 沢峰次,長谷川兼美,,200805030505
7,4,5,グラップラー,牡3,56,横山典弘,2:36.7,1.1/2,**,6-5-6-7,37.6,19.0,7,550(-2),,,,[東] 田村康仁,青山洋一,,200805030505
8,2,2,ニューヨーカー,牡3,56,蛯名正義,2:36.8,1/2,**,11-10-10-7,37.6,3.1,1,444(+6),,,,[東] 和田正道,スピードファーム,,200805030505
9,8,12,キョウエイライジン,牡3,53,宮崎北斗,2:37.2,2.1/2,**,4-5-5-7,38.1,84.0,9,442(-4),,,,[東] 藤原辰雄,田中晴夫,,200805030505
10,5,7,ロマンフィールズ,牝3,51,千葉直人,2:37.5,2,**,9-10-12-11,37.5,235.7,13,418(-8),,,,[東] 石栗龍彦,小野博郷,,200805030505
11,5,6,ダイワマグナム,牡3,55,田中博康,2:38.4,5,**,13-13-13-11,38.4,112.2,10,556(0),,,,[東] 上原博之,大城敬三,,200805030505
12,7,11,エイワヒデタダ,セ3,56,柴山雄一,2:40.9,大,**,4-3-3-3,42.1,223.1,12,490(+24),,,,[東] 菊川正達,永井公太郎,,200805030505
13,1,1,トップキング,牡3,56,佐藤聖也,2:42.3,9,**,9-9-6-13,41.9,129.6,11,446(-2),,,,[東] 天間昭一,宮内牧場,,200805030505
