着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010109
1,8,15,ジャイロスコープ,牡7,54,田中健,1:09.6,,**,2-2,37.4,2.2,1,512(-18),,,,[西] 木原一良,名古屋友豊,730.0,200703010109
2,8,14,ランバイルビー,牝6,55,菊沢隆徳,1:10.1,3,**,3-3,37.8,11.4,3,498(-2),,,,[東] 岩城博俊,佐藤力治,290.0,200703010109
3,7,12,セレナダンス,牝5,52,佐藤聖也,1:10.1,アタマ,**,7-5,37.3,11.7,4,436(-12),,,,[東] 加藤和宏,島川利子,180.0,200703010109
4,3,4,ヒシレーシー,牝4,55,安藤光彰,1:10.3,1.1/4,**,7-7,37.5,14.8,6,476(-10),,,,[東] 加藤和宏,阿部雅一郎,110.0,200703010109
5,7,13,オリオンザクロノス,牡4,57,津村明秀,1:10.4,1/2,**,4-4,37.9,12.6,5,538(+6),,,,[東] 根本康広,日浦桂子,73.0,200703010109
6,6,10,テンカジョウ,牝5,55,石橋脩,1:10.5,1/2,**,1-1,38.3,4.5,2,470(0),,,,[東] 柴田政人,河内孝夫,,200703010109
7,5,8,レイゴールド,牡6,57,田辺裕信,1:10.5,クビ,**,13-13,37.3,49.2,11,524(-2),,,,[東] 石栗龍彦,林千枝子,,200703010109
8,1,1,エレガンストラッド,牝6,55,西田雄一,1:10.6,クビ,**,7-9,37.8,35.1,10,494(-6),,,,[東] 境征勝,野坂牧場,,200703010109
9,2,3,ラフレシアチケット,牝5,55,木幡初広,1:11.1,3,**,11-12,38.1,82.7,13,518(+2),,,,[東] 鈴木勝美,吉田昭一,,200703010109
10,2,2,アンスリューム,牝5,52,宮崎北斗,1:11.1,クビ,**,11-10,38.1,27.5,9,434(+12),,,,[東] 大江原哲,永野千枝子,,200703010109
11,6,11,カネツサンバ,牝4,54,大野拓弥,1:11.1,ハナ,**,4-5,38.5,16.4,8,416(-10),,,,[東] 清水美波,カネツ牧場,,200703010109
12,5,9,ラドランピエーデ,牝5,52,田中博康,1:11.4,1.3/4,**,7-10,38.6,15.1,7,466(-10),,,,[東] 岩戸孝樹,村中徳広,,200703010109
13,4,6,ワンダーエイブル,牡7,56,塚田祥雄,1:11.4,クビ,**,15-13,37.8,102.1,15,476(-6),,,,[東] 加賀武見,山本信行,,200703010109
14,4,7,スーパーサイクロン,牡6,54,池崎祐介,1:11.5,クビ,**,14-13,38.1,71.7,12,450(-16),,,,[東] 二本柳俊,安達允彦,,200703010109
15,3,5,ブライティアバナー,牝5,52,的場勇人,1:12.2,4,**,4-7,39.7,94.2,14,466(-12),,,,[東] 稗田研二,小林昌志,,200703010109
