着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020808
1,2,4,ノースリヴァー,牝4,55,田中勝春,1:09.1,,**,12-8,34.9,8.9,4,466(0),,,,[東] 宗像義忠,佐藤壽男,740.0,200803020808
2,4,8,フィクシアス,牡4,57,勝浦正樹,1:09.5,2.1/2,**,12-12,35.3,5.7,2,466(+2),,,,[東] 浅野洋一,井上修一,300.0,200803020808
3,4,7,ターニングポイント,牡3,54,戸崎圭太,1:09.6,3/4,**,3-2,36.0,11.4,6,456(+6),,,,[東] 和田正道,山上和良,190.0,200803020808
4,5,10,ウインミッション,牡5,57,石橋脩,1:09.8,1.1/4,**,15-15,35.1,11.1,5,442(0),,,,[東] 堀宣行,ウイン,110.0,200803020808
5,7,14,アナナス,牡5,57,吉田隼人,1:10.0,1.1/4,**,3-4,36.4,11.5,7,460(-2),,,,[東] 佐藤吉勝,古川智洋,74.0,200803020808
6,7,13,ジェヴォーナ,牝3,52,小林淳一,1:10.1,3/4,**,9-8,36.1,25.3,9,404(0),,,,[東] 成島英春,ヒダカ・ブリーダーズ・ユニオン,,200803020808
7,6,11,ポートカンパーニュ,牝4,55,安藤光彰,1:10.1,クビ,**,3-4,36.4,95.1,15,446(+2),,,,[西] 高橋成忠,水戸眞知子,,200803020808
8,3,5,ジョイフルハーバー,牡3,54,後藤浩輝,1:10.2,クビ,**,7-4,36.4,3.0,1,516(-2),,,,[東] 杉浦宏昭,小林英一,,200803020808
9,5,9,ナリタアタッカー,牡3,54,武士沢友,1:10.3,1/2,**,9-8,36.3,76.6,14,496(+16),,,,[東] 的場均,オースミ,,200803020808
10,3,6,スイングロウ,牝4,52,千葉直人,1:10.3,アタマ,**,11-8,36.2,45.9,12,432(0),,,,[東] 成島英春,加藤徹,,200803020808
11,8,15,コウエイバッカス,牡4,57,蛯名正義,1:10.3,アタマ,**,3-4,36.6,25.9,10,506(+14),,,,[西] 川村禎彦,西岡静男,,200803020808
12,6,12,ベイリーフ,牡6,57,吉田豊,1:10.9,3.1/2,**,2-1,37.4,14.6,8,454(-2),,,,[東] 戸田博文,サンデーレーシング,,200803020808
13,1,1,ベルファスト,牝4,54,田中博康,1:10.9,アタマ,**,15-15,36.2,7.4,3,424(+12),,,,[東] 清水英克,ヒダカ・ブリーダーズ・ユニオン,,200803020808
14,2,3,ニシノクイック,牡4,57,田辺裕信,1:11.2,1.3/4,**,12-12,37.0,51.9,13,468(0),,,,[東] 上原博之,西山茂行,,200803020808
15,8,16,ツルギダケ,牡4,57,中舘英二,1:11.3,3/4,**,7-14,37.5,45.6,11,538(+2),,,,[東] 清水美波,吉田義昭,,200803020808
16,1,2,ウメノレイメイ,牡6,54,黛弘人,1:12.4,7,**,1-2,39.0,141.6,16,498(+6),,,,[東] 鈴木勝美,楳津繁,,200803020808
