着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020604
1,6,12,リルティングソング,牝3,54,穂苅寿彦,1:09.6,,**,7-5,35.3,5.0,3,450(+18),,,,[東] 和田正道,ヒダカ・ブリーダーズ・ユニオン,500.0,200803020604
2,4,7,キタノオーロラ,牝3,54,柴山雄一,1:09.8,1.1/2,**,12-7,35.2,3.5,1,460(0),,,,[東] 高橋裕,木村牧場,200.0,200803020604
3,6,11,アルモニー,牝3,54,後藤浩輝,1:09.8,クビ,**,12-11,35.2,5.9,4,474(+2),,,,[西] 松永幹夫,藤田孟司,130.0,200803020604
4,2,4,シャンパンフルート,牝3,54,中舘英二,1:09.8,ハナ,**,4-3,35.6,14.5,7,428(0),,,,[西] 藤沢則雄,下河辺牧場,75.0,200803020604
5,8,15,レオパンドラ,牝3,54,江田照男,1:10.1,1.3/4,**,3-3,36.0,14.4,6,462(+2),,,,[東] 中島敏文,レオ,50.0,200803020604
6,7,14,ドレストウショウ,牝3,51,黛弘人,1:10.1,クビ,**,2-2,36.1,49.8,8,446(+6),,,,[東] 杉浦宏昭,トウショウ産業,,200803020604
7,3,6,リアルメンテ,牝3,54,内田博幸,1:10.1,ハナ,**,15-14,35.3,11.8,5,484(0),,,,[東] 手塚貴久,サンデーレーシング,,200803020604
8,5,9,ウインプラチナム,牝3,54,横山典弘,1:10.2,クビ,**,9-13,35.7,3.6,2,462(+18),,,,[東] 国枝栄,ウイン,,200803020604
9,5,10,ホクレアビーチ,牝3,54,武士沢友,1:10.5,1.3/4,**,14-14,35.8,124.9,13,462(+12),,,,[東] 的場均,萱場博史,,200803020604
10,8,16,エイブルマリヒサ,牝3,54,伊藤直人,1:10.5,ハナ,**,7-7,36.2,56.7,9,476(0),,,,[東] 小林常泰,中澤隆,,200803020604
11,4,8,ヤマショウボストン,牝3,53,田中博康,1:10.6,クビ,**,9-11,36.2,209.2,15,452(+12),,,,[東] 大和田稔,菅原秀仁,,200803020604
12,3,5,オンニノアール,牝3,51,草野太郎,1:10.7,1/2,**,4-5,36.5,88.9,12,456(0),,,,[東] 坂本勝美,畑佐博,,200803020604
13,1,1,ラブリースキャット,牝3,51,宮崎北斗,1:11.1,2.1/2,**,9-7,36.7,215.6,16,454(+10),,,,[東] 菊川正達,ユートピア牧場,,200803020604
14,1,2,ホリノティアラ,牝3,51,千葉直人,1:11.2,クビ,**,1-1,37.2,66.7,10,462(+4),,,,[東] 菅原泰夫,堀川義雄,,200803020604
15,2,3,フジスイート,牝3,54,小島太一,1:11.6,2.1/2,**,16-16,36.6,151.2,14,430(+6),,,,[東] 中野栄治,藤田達男,,200803020604
16,7,13,パローレ,牝3,54,和田竜二,1:13.0,9,**,4-7,38.8,80.7,11,406(0),,,,[東] 清水英克,キャロットファーム,,200803020604
