着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050904
1,7,11,ゴールドリーズン,牡4,60,西谷誠,3:22.9,,,5-4-8-8,13.5,7.1,4,458(-4),,,,[西] 加用正,協栄,850.0,200705050904
2,4,5,エプソムフォルテ,牡4,60,平沢健治,3:22.9,クビ,,9-9-6-3,13.5,4.7,3,468(+6),,,,[東] 岩城博俊,ジャパン・ホースマン・クラブ,340.0,200705050904
3,7,12,ファストソニック,牡3,58,石神深一,3:23.3,2.1/2,,2-2-2-1,13.6,14.2,6,484(+18),,,,[東] 稗田研二,平岡茂樹,210.0,200705050904
4,6,10,スズカボーイ,牡4,60,林満明,3:23.4,1/2,,10-4-1-2,13.6,14.9,7,486(+4),,,,[西] 坪憲章,永井啓弍,130.0,200705050904
5,8,14,トウショウビーム,牡4,60,宗像徹,3:24.9,9,,1-1-2-3,13.7,3.4,1,500(+2),,,,[東] 阿部新生,トウショウ産業,85.0,200705050904
6,8,13,テイエムゼネラル,牡6,60,高野和馬,3:25.2,1.3/4,,3-3-4-3,13.7,151.8,14,502(+6),,,,[東] 石栗龍彦,竹園正繼,,200705050904
7,4,6,シンボリロッキー,セ7,60,五十嵐雄,3:25.4,1.1/2,,6-6-9-9,13.7,20.5,8,520(+6),,,,[東] 高橋祥泰,和田啓子,,200705050904
8,2,2,グローリージョン,牡6,60,水出大介,3:25.6,1.1/4,,6-8-7-7,13.7,4.0,2,466(-4),,,,[東] 星野忍,醍醐ホース,,200705050904
9,6,9,オープンガーデン,牡3,58,柴田未崎,3:26.9,8,,4-6-5-6,13.8,41.5,10,484(+4),,,,[東] 郷原洋行,吉橋計,,200705050904
10,1,1,サキノローレル,牝3,56,穂苅寿彦,3:29.3,大,,12-12-12-12,14.0,38.8,9,426(-2),,,,[東] 大和田稔,榊原富夫,,200705050904
11,3,3,スバルファイト,セ4,60,大庭和弥,3:29.4,クビ,,11-11-10-10,14.0,97.7,12,440(-2),,,,[東] 浅野洋一,野村勇,,200705050904
12,3,4,ステッバイステップ,牝3,56,山本康志,3:30.0,3.1/2,,6-9-10-11,14.0,116.6,13,444(+14),,,,[東] 矢野照正,田島榮二郎,,200705050904
13,5,8,マッキータイガー,牡5,60,今村康成,3:34.1,大,,13-13-13-13,14.3,86.8,11,476(+8),,,,[西] 野元昭,薪浦亨,,200705050904
中,5,7,タイキレーザー,牡4,60,横山義行,,,,,,11.3,5,436(+12),,,,[東] 土田稔,大樹ファーム,,200705050904
