着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020103
1,5,6,オンヴァプリエ,牡3,56,小野次郎,1:46.9,,,2-2-2-2,37.9,1.3,1,486(+2),,,,[東] 中野隆良,社台レースホース,500.0,200401020103
2,7,10,エンドレスロード,牡3,56,本田優,1:47.7,5,,1-1-1-1,38.8,7.6,2,512(-12),,,,[西] 池添兼雄,深見富朗,200.0,200401020103
3,6,9,コスモバレット,牡3,52,岩崎祐己,1:48.0,2,,6-6-3-3,38.8,20.2,4,470(+4),,,,[西] 五十嵐忠,岡田美佐子,130.0,200401020103
4,7,11,マスラタケヲ,牡3,56,五十嵐冬,1:48.3,1.3/4,,8-8-6-4,38.9,23.8,5,456(0),,,,[西] 角居勝彦,落合莞爾,75.0,200401020103
5,8,13,アルバートシチー,牡3,53,松岡正海,1:49.1,5,,9-10-6-4,39.6,31.0,7,452(+2),,,,[東] 前田禎,友駿ホースクラブ,50.0,200401020103
6,1,1,マチカネアラタマ,牡3,56,酒井学,1:49.1,アタマ,,6-7-9-7,39.5,53.4,9,416(-2),,,,[西] 西園正都,細川益男,,200401020103
7,8,12,ゴホウビ,牡3,56,松永幹夫,1:49.1,ハナ,,12-12-9-7,39.5,7.8,3,472(+6),,,,[西] 谷潔,小田切有一,,200401020103
8,4,4,パワフルタッチ,牡3,56,小原義之,1:49.2,クビ,,9-10-12-9,39.3,40.9,8,484(+2),,,,[西] 小原伊佐,ヒダカ・ブリーダーズ・ユニオン,,200401020103
9,2,2,デンコウパワー,牡3,56,安田康彦,1:49.2,クビ,,4-4-5-4,39.9,26.5,6,452(-6),,,,[西] 安田伊佐,田中康弘,,200401020103
10,4,5,ファンドリウィーク,牡3,53,高井彰大,1:49.6,2.1/2,,9-8-11-11,39.9,264.7,12,510(+2),,,,[西] 岩元市三,水戸富雄,,200401020103
11,3,3,ヘイセイオーカン,牡3,56,勝浦正樹,1:50.1,3,,13-13-13-11,39.9,71.5,10,506(0),,,,[東] 稗田研二,藤沢牧場,,200401020103
12,6,8,ベネザプレ,牝3,51,加藤士津,1:51.2,7,,2-2-3-10,42.0,359.8,13,456(+10),,,,[東] 小島茂之,ミルファーム,,200401020103
中,5,7,メイショウボルカノ,牡3,56,川島信二,,,,4-4-6,,135.2,11,486(-2),,,,[西] 田島良保,松本好雄,,200401020103
