着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705020202
1,2,2,ベルグミサイル,牡3,56,松岡正海,1:39.2,,**,7-5,36.9,3.0,2,472(+2),,,,[東] 斎藤誠,山田俊一,500.0,200705020202
2,5,8,マイネルデュベル,牡3,56,後藤浩輝,1:39.4,1.1/2,**,1-1,37.8,5.5,3,494(-2),,,,[東] 池上昌弘,サラブレッドクラブ・ラフィアン,200.0,200705020202
3,3,5,マーベラスキャップ,牡3,56,江田照男,1:39.7,1.3/4,**,4-4,37.6,110.4,10,468(-1),,,,[東] 谷原義明,笹原貞生,130.0,200705020202
4,6,11,ステパノス,牡3,56,横山典弘,1:39.8,3/4,**,12-11,36.8,2.2,1,478(-4),,,,[東] 清水利章,伊達秀和,75.0,200705020202
5,8,14,メインセイラー,牡3,56,柴田善臣,1:39.9,クビ,**,7-8,37.4,8.8,4,504(-10),,,,[東] 加藤征弘,臼田浩義,50.0,200705020202
6,4,6,リキュウ,牡3,56,村田一誠,1:40.1,1.1/2,**,2-2,38.4,19.0,5,480(+2),,,,[東] 本間忍,中村政勝,,200705020202
7,1,1,クレイモアシチー,セ3,56,北村宏司,1:41.0,5,**,9-9,38.2,118.2,12,410(-9),,,,[東] 嶋田功,友駿ホースクラブ,,200705020202
8,8,15,フラッシュバニヤン,牡3,55,鮫島良太,1:41.2,1.1/2,**,9-9,38.5,86.7,8,492(+8),,,,[東] 国枝栄,津村靖志,,200705020202
9,7,13,ナンヨーサウス,牡3,56,鈴来直人,1:41.2,アタマ,**,4-5,38.9,44.8,7,446(-10),,,,[東] 奥平雅士,中村徳也,,200705020202
10,7,12,ミヤギカリスマ,牡3,56,内田博幸,1:41.2,アタマ,**,2-2,39.5,117.5,11,472(-8),,,,[東] 高市圭二,菅原光博,,200705020202
11,3,4,アリマフェニックス,牡3,56,蛯名正義,1:41.8,3.1/2,**,4-5,39.4,22.8,6,508(-12),,,,[東] 加藤和宏,有馬博文,,200705020202
12,6,10,マザーピクシー,牝3,54,勝浦正樹,1:42.5,4,**,13-13,39.1,248.2,13,434(+2),,,,[東] 嶋田潤,金田成基,,200705020202
13,5,9,バーニングウイル,牡3,56,高橋智大,1:42.5,ハナ,**,9-11,39.6,702.1,15,488(0),,,,[東] 大久保洋,大原詔宏,,200705020202
14,4,7,ヤマノフェロー,牡3,56,秋山真一,1:43.6,7,**,14-14,39.5,98.3,9,548(0),,,,[東] 加賀武見,澤村敏雄,,200705020202
15,2,3,イガノガイセン,牡3,56,坂井英光,1:43.9,2,**,15-15,39.6,455.3,14,472(+2),,,,[東] 水野貴広,五十嵐政則,,200705020202
