着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030809
1,8,15,スターボイジャー,牡7,57,内田博幸,1:36.8,,**,3-2,35.8,15.1,7,444(-4),,,,[東] 斎藤誠,サンデーレーシング,1521.3,200805030809
2,4,8,デジデーリオ,牡6,57,江田照男,1:37.1,2,**,16-14,35.2,91.6,12,478(+2),,,,[東] 清水美波,岡田牧雄,601.8,200805030809
3,2,4,カブキメーク,牡5,57,二本柳壮,1:37.1,クビ,**,4-4,36.0,18.5,8,488(0),,,,[東] 蛯名信広,川上哲司,375.9,200805030809
4,4,7,ヘイアンルモンド,牡5,57,四位洋文,1:37.2,クビ,**,9-6,35.9,4.2,2,510(-4),,,,[東] 松山康久,荻原昭二,220.0,200805030809
5,5,9,ベルグミサイル,牡4,57,松岡正海,1:37.2,クビ,**,9-9,35.7,10.9,6,482(-4),,,,[東] 斎藤誠,山田五月,148.0,200805030809
6,3,5,スリーセブンスピン,牡5,57,平沢健治,1:37.2,ハナ,**,2-2,36.2,5.6,4,494(+6),,,,[東] 堀井雅広,菅原太陽,,200805030809
7,5,10,ファイトスピリッツ,牡4,57,田辺裕信,1:37.2,アタマ,**,6-6,36.0,4.1,1,484(0),,,,[東] 久保田貴,草間庸文,,200805030809
8,6,12,クレヨンルージュ,牝5,55,吉田隼人,1:37.3,クビ,**,6-4,36.2,9.2,5,498(+2),,,,[東] 栗田博憲,齊藤四方司,,200805030809
9,1,2,コウジンアルス,牡6,57,草野太郎,1:37.4,1/2,**,1-1,36.5,123.5,13,484(-4),,,,[東] 松山将樹,加藤興一,,200805030809
10,6,11,アイアムレギュラー,牡4,57,吉田豊,1:37.6,1.1/4,**,12-12,35.9,5.4,3,474(-8),,,,[東] 小島茂之,堀紘一,,200805030809
11,3,6,グリンガレット,牡6,57,三浦皇成,1:37.8,1.1/4,**,4-6,36.6,40.1,9,466(-6),,,,[東] 相沢郁,ターフ・スポート,,200805030809
12,8,16,ハウンドコップ,牡9,57,勝浦正樹,1:38.1,2,**,9-9,36.6,49.1,10,494(0),,,,[東] 清水美波,齊藤四方司,,200805030809
13,7,14,ナスケンウインド,牡6,57,増沢由貴,1:38.8,4,**,12-12,37.1,154.5,14,492(-8),,,,[東] 鈴木康弘,那須猛,,200805030809
14,7,13,アタゴハヤブサ,牡5,57,村田一誠,1:38.8,アタマ,**,12-15,36.8,235.8,15,474(0),,,,[東] 中野栄治,坪野谷和平,,200805030809
15,2,3,メインザナゲット,牡7,57,北村友一,1:39.1,1.3/4,**,12-15,37.1,284.5,16,488(0),,,,[東] 谷原義明,竹本いずみ,,200805030809
16,1,1,ナイキアプロード,牡4,57,小林淳一,1:39.3,1,**,6-9,37.9,65.6,11,478(-2),,,,[東] 古賀史生,小野誠治,,200805030809
