着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705020306
1,6,8,テラモミリオネ,牡3,56,横山典弘,1:49.0,,**,3-3-2,34.7,1.8,1,454(-8),,,,[東] 堀宣行,寺田工務店,500.0,200705020306
2,6,7,アドマイヤヒビキ,牡3,56,福永祐一,1:49.1,1/2,**,1-1-1,38.4,6.6,3,456(-4),,,,[東] 小島太,近藤利一,200.0,200705020306
3,7,9,ビービーファルコン,牡3,56,田中勝春,1:49.3,1,**,7-7-2,34.9,12.9,5,454(+14),,,,[東] 古賀慎明,坂東牧場,130.0,200705020306
4,8,11,ヒシユニバーサル,牡3,56,北村宏司,1:49.5,1.1/4,**,10-10-9,34.6,49.0,7,472(+2),,,,[東] 国枝栄,阿部雅一郎,75.0,200705020306
5,5,5,リバーアンダルシア,牡3,56,郷原洋司,1:49.5,ハナ,**,7-9-6,34.9,137.9,11,482(-2),,,,[東] 郷原洋行,河越武治,50.0,200705020306
6,2,2,ナムラシンドバッド,牡3,56,武豊,1:49.5,ハナ,**,4-3-6,35.0,3.9,2,460(-8),,,,[西] 矢作芳人,奈村信重,,200705020306
7,1,1,ドンラミロ,牡3,56,菊沢隆徳,1:49.6,1/2,**,7-7-9,34.8,66.1,8,480(-2),,,,[東] 坂本勝美,伊藤信之,,200705020306
8,3,3,トライヤヌス,牡3,56,吉田豊,1:49.8,1.1/4,**,10-10-9,34.9,25.8,6,500(-8),,,,[東] 大久保洋,サンデーレーシング,,200705020306
9,7,10,キャサリンダイヤ,牝3,54,勝浦正樹,1:49.8,クビ,**,6-5-2,35.4,82.2,9,474(0),,,,[東] 稗田研二,藤沢牧場,,200705020306
10,4,4,コスモウィザード,牡3,56,藤田伸二,1:50.1,1.3/4,**,2-2-2,35.8,9.6,4,448(+4),,,,[東] 水野貴広,ビッグレッドファーム,,200705020306
11,5,6,メジロヘレネ,牝3,54,津村明秀,1:50.4,2,**,4-5-6,35.8,130.7,10,438(-4),,,,[東] 菅原泰夫,メジロ商事,,200705020306
12,8,12,サンケープ,牝3,51,丸田恭介,1:51.0,3.1/2,**,12-12-12,35.3,178.1,12,394(0),,,,[東] 谷原義明,平岡茂樹,,200705020306
