着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020104
1,5,9,スイートブレナム,牝3,54,二本柳壮,2:00.8,,**,1-1-1-1,36.9,7.2,4,472(+12),,,,[東] 後藤由之,シンボリ牧場,500.0,200803020104
2,7,13,ミナミタイヘイヨー,牝3,54,村田一誠,2:01.2,2.1/2,**,9-10-7-4,36.7,59.0,12,432(+2),,,,[東] 本間忍,小田切有一,200.0,200803020104
3,1,2,ウエスタンボイス,牝3,54,石橋脩,2:01.3,1/2,**,6-9-7-9,36.7,15.9,6,430(0),,,,[東] 尾形充弘,西川賢,130.0,200803020104
4,6,12,アルファメガハート,牝3,54,柴田善臣,2:01.6,2,**,6-7-4-2,37.3,25.3,10,468(-4),,,,[東] 鈴木康弘,貴悦,75.0,200803020104
5,1,1,ミヤギフェアリー,牝3,54,柴山雄一,2:01.7,3/4,**,9-7-7-5,37.2,108.9,15,412(0),,,,[東] 斎藤宏,菅原光博,50.0,200803020104
6,6,11,ケープタウンシチー,牝3,54,吉田隼人,2:01.8,クビ,**,14-14-12-16,37.1,19.4,7,462(0),,,,[東] 池上昌弘,友駿ホースクラブ,,200803020104
7,7,14,メジロミスバニー,牝3,54,中舘英二,2:02.0,1.1/2,**,6-4-2-2,37.9,2.4,1,512(-12),,,,[東] 谷原義明,メジロ牧場,,200803020104
8,3,6,カフェアメリカン,牝3,54,松岡正海,2:02.2,1.1/4,**,12-11-12-12,37.5,13.7,5,454(-6),,,,[東] 手塚貴久,渡邊隆,,200803020104
9,2,4,ヤマニンルフレ,牝3,54,内田博幸,2:02.2,ハナ,**,16-16-16-12,37.3,7.2,3,432(-4),,,,[西] 浅見秀一,土井肇,,200803020104
10,2,3,スガノブレーヴ,牝3,51,宮崎北斗,2:02.5,2,**,15-14-12-7,37.8,33.2,11,436(+2),,,,[東] 高市圭二,菅原光太郎,,200803020104
11,4,8,メジロダッチェス,牝3,54,吉田豊,2:02.5,ハナ,**,4-4-7-9,37.9,6.1,2,446(0),,,,[東] 大久保洋,メジロ牧場,,200803020104
12,8,15,アラクネベガ,牝3,54,後藤浩輝,2:03.0,3,**,4-4-6-7,38.6,24.4,9,416(+6),,,,[東] 石毛善彦,岡崎牧場,,200803020104
13,3,5,エバーサンサン,牝3,54,江田照男,2:03.0,ハナ,**,11-11-12-12,38.3,92.3,14,492(-6),,,,[東] 矢野照正,永野千枝子,,200803020104
14,5,10,トドロキミラクル,牝3,54,大庭和弥,2:03.1,3/4,**,12-11-7-12,38.5,62.3,13,398(-6),,,,[東] 高橋義博,原田昭太郎,,200803020104
15,4,7,トウカイオペラ,牝3,51,千葉直人,2:03.8,4,**,2-2-4-9,39.5,23.3,8,418(-10),,,,[東] 成島英春,内村正則,,200803020104
16,8,16,サファイヤシチー,牝3,53,田中博康,2:04.5,4,**,2-2-2-5,40.4,118.4,16,446(+14),,,,[西] 宮本博,友駿ホースクラブ,,200803020104
