着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020502
1,4,4,クレバードラゴン,牡2,54,竹之下智,1:51.0,,**,10-10-9-5,37.6,119.7,10,496(+2),,,,[西] 崎山博樹,田邉正明,500.0,200601020502
2,2,2,ワイルドコンコルド,牡2,54,梶晃啓,1:51.2,1.1/4,**,2-2-2-2,39.4,16.0,5,510(+2),,,,[東] 伊藤正徳,廣崎利洋,200.0,200601020502
3,5,5,トーアノマイ,牝2,54,柴原央明,1:51.4,1.1/4,**,9-9-10-9,37.7,114.0,9,464(-2),,,,[東] 高市圭二,東亜駿馬,130.0,200601020502
4,1,1,ドリームサンデー,牡2,54,川島信二,1:51.7,1.3/4,**,1-1-1-1,39.9,2.8,1,446(-14),,,,[西] 池江泰郎,ロイヤルファーム,75.0,200601020502
5,7,7,シーガール,牝2,54,柴山雄一,1:51.8,1/2,**,7-7-7-8,38.9,78.3,8,416(-8),,,,[東] 根本康広,村山忠弘,50.0,200601020502
6,3,3,シャドウブルース,牡2,54,藤田伸二,1:51.8,クビ,**,4-3-3-3,39.5,3.2,2,480(-12),,,,[東] 河野通文,飯塚知一,,200601020502
7,8,9,エネルクルー,牡2,54,小林徹弥,1:51.9,クビ,**,8-7-7-4,39.0,47.6,7,442(+4),,,,[東] 浅野洋一,鈴木康弘,,200601020502
8,6,6,マイネルドナール,牡2,54,武幸四郎,1:51.9,クビ,**,4-5-5-5,39.2,4.0,3,458(+4),,,,[東] 加賀武見,サラブレッドクラブ・ラフィアン,,200601020502
9,8,10,ノースリヴァー,牝2,54,菊沢隆徳,1:53.4,9,**,3-3-4-5,41.0,5.8,4,466(-8),,,,[東] 宗像義忠,佐藤壽男,,200601020502
10,7,8,コデマリ,牝2,51,的場勇人,1:54.0,3.1/2,**,4-5-5-9,41.3,20.2,6,456(-2),,,,[西] 五十嵐忠,ディアレスト,,200601020502
