着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020707
1,5,6,ピサノバンキッシュ,牡4,57,田中勝春,1:43.2,,**,3-3-3-1,37.0,5.0,3,534(0),,,,[東] 藤沢和雄,市川義美,740.0,200701020707
2,3,3,リックチョモランマ,牡4,57,柴山雄一,1:44.2,6,**,10-10-3-2,37.9,3.7,2,510(-2),,,,[東] 清水英克,斎木隆男,300.0,200701020707
3,4,4,アルタントプチ,牡4,54,丸田恭介,1:44.5,2,**,1-1-2-2,38.4,22.3,6,456(0),,,,[東] 菊川正達,加藤信之,190.0,200701020707
4,5,7,アドマイヤウイナー,牡4,57,池添謙一,1:44.8,2,**,7-5-9-8,38.1,7.1,5,502(-8),,,,[西] 友道康夫,近藤利一,110.0,200701020707
5,7,10,レオアライブ,牡5,57,津村明秀,1:44.8,ハナ,**,12-12-11-9,37.5,118.1,11,510(-10),,,,[東] 相沢郁,田中博之,74.0,200701020707
6,6,9,ホットカフェ,牡6,54,小島太一,1:44.9,3/4,**,7-5-5-5,38.4,26.2,7,514(+4),,,,[東] 小島太,西川恭子,,200701020707
7,8,13,トランプ,牡3,54,川島信二,1:44.9,アタマ,**,2-3-5-5,38.4,36.5,9,472(-4),,,,[西] 崎山博樹,冨沢敦子,,200701020707
8,4,5,ギンギラギン,牡3,54,武豊,1:45.0,クビ,**,3-5-10-9,38.1,3.3,1,482(+2),,,,[西] 音無秀孝,小田切有一,,200701020707
9,2,2,エイシンイップー,牡3,54,藤岡佑介,1:45.4,2.1/2,**,5-2-1-2,39.3,6.1,4,476(+4),,,,[西] 北出成人,平井豊光,,200701020707
10,7,11,アイノグレゴリー,牡4,57,北村浩平,1:45.5,1/2,**,5-5-5-5,39.1,31.9,8,444(+8),,,,[西] 安達昭夫,田中充,,200701020707
11,8,12,リッカムテキ,牝4,55,芹沢純一,1:46.1,3.1/2,**,13-13-13-11,38.3,200.4,13,476(-2),,,,[西] 鶴留明雄,立花幸雄,,200701020707
12,1,1,リキュウ,牡3,54,勝浦正樹,1:46.4,1.3/4,**,7-9-11-13,39.1,86.9,10,492(+6),,,,[東] 本間忍,中村政勝,,200701020707
13,6,8,キラウエアシチー,牡7,54,佐藤聖也,1:46.8,2.1/2,**,10-10-5-11,40.3,150.4,12,434(+6),,,,[東] 内藤一雄,友駿ホースクラブ,,200701020707
