着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010609
1,7,13,ウィズインシーズ,牡5,57,小坂忠士,1:11.4,,**,6-6,37.1,3.3,2,532(-2),,,,[西] 境直行,内藤耕造,1525.5,200806010609
2,7,14,リボンノキシ,牝4,54,吉田隼人,1:11.5,3/4,**,1-1,37.7,7.4,3,454(+4),,,,[東] 菊川正達,森岡一郎,603.0,200806010609
3,1,2,ファルカタリア,牡4,56,田中勝春,1:11.6,クビ,**,6-6,37.3,2.9,1,514(+10),,,,[東] 加藤征弘,社台レースホース,376.5,200806010609
4,5,9,トーセンラヴ,牡6,57,金子光希,1:12.0,2.1/2,**,13-10,37.0,49.9,11,472(-2),,,,[東] 斎藤宏,島川隆哉,220.0,200806010609
5,6,11,ジェイケイボストン,セ5,57,北村宏司,1:12.2,1.1/2,**,8-8,37.8,13.2,5,522(+2),,,,[東] 坂本勝美,小谷野次郎,148.0,200806010609
6,3,6,ダンシングホーク,牡9,57,伊藤直人,1:12.3,クビ,**,13-13,37.4,261.0,16,526(-2),,,,[東] 清水英克,サンコウ牧場,,200806010609
7,3,5,ケイアイカールトン,牡6,57,後藤浩輝,1:12.5,1.1/4,**,2-2,38.6,9.5,4,512(+2),,,,[東] 松山康久,亀田守弘,,200806010609
8,2,4,シャイニングムーン,牝6,55,小野次郎,1:12.5,クビ,**,13-15,37.5,66.6,12,484(-8),,,,[東] 小西一男,飯田政子,,200806010609
9,6,12,シルクプラチナム,牡5,57,大野拓弥,1:12.5,アタマ,**,3-3,38.5,23.3,9,526(+2),,,,[東] 尾形充弘,シルク,,200806010609
10,5,10,スキマチェリー,牡4,56,武士沢友,1:12.5,ハナ,**,10-10,37.9,123.9,13,502(+2),,,,[東] 嶋田功,チエリー商事,,200806010609
11,1,1,シルクエレメント,牡7,57,小林淳一,1:12.6,クビ,**,10-8,38.0,174.2,14,506(-4),,,,[東] 谷原義明,シルク,,200806010609
12,4,7,アドマイヤベッカム,牡7,57,村田一誠,1:12.7,3/4,**,12-13,37.9,22.5,8,498(+4),,,,[東] 河野通文,近藤利一,,200806010609
13,2,3,ブルーカーディナル,牡4,56,吉田豊,1:13.0,1.3/4,**,5-3,38.8,22.0,7,514(-2),,,,[東] 佐藤吉勝,ブルーマネジメント,,200806010609
14,8,15,カイテキネオ,牡5,57,柴山雄一,1:13.0,アタマ,**,8-10,38.5,32.8,10,458(-10),,,,[東] 西塚安夫,国本勇,,200806010609
15,8,16,マルタラヴ,牡6,57,矢原洋一,1:13.0,ハナ,**,13-15,38.1,216.0,15,458(+2),,,,[東] 鈴木勝美,松浦太郎,,200806010609
16,4,8,テラノフォースワン,牡4,56,松岡正海,1:13.1,クビ,**,3-3,39.1,15.8,6,520(+12),,,,[西] 昆貢,寺田寿男,,200806010609
