着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010807
1,5,5,セイウンドーバー,牡3,55,内田博幸,0:59.2,,**,2-2,35.9,2.3,1,490(0),,,,[西] 浅見秀一,西山茂行,740.0,200601010807
2,1,1,サウンドスピリット,牡5,57,本田優,0:59.9,4,**,9-7,35.7,9.2,4,486(+18),,,,[西] 昆貢,大澤繁昌,300.0,200601010807
3,4,4,アポロマグナム,牡3,55,四位洋文,1:00.0,1/2,**,5-5,36.1,12.3,7,502(-12),,,,[東] 柴崎勇,アポロサラブレッドクラブ,190.0,200601010807
4,3,3,キクノハヤブサ,牝3,53,藤田伸二,1:00.1,1/2,**,1-1,36.9,9.5,5,472(+10),,,,[西] 藤岡範士,菊池五郎,110.0,200601010807
5,8,10,ダノンエトランゼル,牝3,53,加藤士津,1:00.2,1/2,**,5-5,36.3,10.3,6,474(-2),,,,[東] 加藤和宏,ダノックス,74.0,200601010807
6,6,6,ファインセンテンス,牡3,55,秋山真一,1:00.3,1/2,**,3-3,36.9,5.4,2,506(+2),,,,[東] 和田正道,前田幸治,,200601010807
7,2,2,スプリングジュラ,牡3,55,岩田康誠,1:00.3,クビ,**,3-3,36.8,7.5,3,456(+2),,,,[東] 上原博之,加藤春夫,,200601010807
8,8,9,エイシンサンバレー,牝4,55,柴山雄一,1:00.5,1.1/4,**,9-9,36.4,22.1,9,444(+8),,,,[東] 畠山吉宏,平井豊光,,200601010807
9,7,8,ムソウ,牝5,52,黛弘人,1:00.5,クビ,**,7-7,36.5,259.8,10,464(+4),,,,[東] 高松邦男,富川牧場,,200601010807
10,7,7,ノボキッス,牝3,53,北村宏司,1:00.7,3/4,**,7-10,36.7,16.6,8,490(+4),,,,[東] 阿部新生,池ばた,,200601010807
