着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030709
1,8,13,メルシーエイタイム,牡5,60,西谷誠,3:35.1,,,8-8-4-2,13.0,2.6,1,472(+2),,,,[西] 武宏平,永井康郎,5050.4,200705030709
2,3,4,メジロベイシンガー,牝6,58,山本康志,3:36.3,7,,5-5-4-4,13.1,25.3,8,484(+4),,,,[東] 大久保洋,メジロ牧場,2014.4,200705030709
3,4,5,ベストグランチャ,セ5,60,五十嵐雄,3:36.3,アタマ,,3-3-1-1,13.1,42.7,10,484(+4),,,,[東] 藤原辰雄,鳥海商事,1307.2,200705030709
4,7,12,キングジョイ,牡5,60,白浜雄造,3:36.6,1.3/4,,13-13-9-8,13.1,9.5,3,498(+2),,,,[西] 増本豊,松岡隆雄,750.0,200705030709
5,4,6,ビジネスサイクル,セ8,60,宗像徹,3:36.8,1.1/2,,12-12-9-8,13.1,82.0,12,418(+2),,,,[東] 西塚安夫,島田久,500.0,200705030709
6,5,7,コウエイトライ,牝6,58,小坂忠士,3:37.1,1.3/4,,4-4-2-3,13.2,2.8,2,478(+4),,,,[西] 田所清広,伊東政清,,200705030709
7,1,1,ポートエレガント,牡4,60,出津孝一,3:37.8,4,,2-2-4-6,13.2,113.7,14,518(-4),,,,[西] 岩元市三,水戸富雄,,200705030709
8,2,2,ストームセイコー,牡6,60,横山義行,3:38.2,2.1/2,,6-5-7-6,13.2,21.9,7,488(+8),,,,[東] 増沢末夫,竹國弘,,200705030709
9,6,10,フミノトキメキ,牡6,60,熊沢重文,3:39.1,5,,10-10-12-11,13.3,10.0,4,510(+6),,,,[西] 目野哲也,谷二,,200705030709
10,3,3,クールジョイ,牡9,60,金折知則,3:39.9,5,,9-8-11-11,13.3,17.6,6,466(-10),,,,[西] 松元茂樹,菱田健,,200705030709
11,8,14,アインオーセン,牡6,60,林満明,3:40.4,3,,10-11-12-13,13.4,93.5,13,520(-6),,,,[西] 崎山博樹,アイナカ商事,,200705030709
12,5,8,ダイワウインダム,牡10,60,穂苅寿彦,3:41.4,6,,1-1-3-5,13.4,46.3,11,520(+18),,,,[東] 嶋田功,大城敬三,,200705030709
13,6,9,マルブツトップ,牡7,60,田中剛,3:43.5,大,,6-5-7-10,13.5,16.3,5,492(+2),,,,[西] 加用正,大澤毅,,200705030709
中,7,11,ワンダーシンゲキ,セ7,60,植野貴也,,,,,,42.7,9,468(-18),,,,[西] 佐藤正雄,山本信行,,200705030709
