着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020202
1,8,16,フサイチエゴイスト,牡3,56,吉田隼人,1:58.0,,**,1-1-1-1,41.0,4.5,3,486(-4),,,,[東] 岩戸孝樹,関口房朗,500.0,200806020202
2,8,15,マコトボムケッチ,牡3,56,蛯名正義,1:58.2,1.1/2,**,10-10-6-7,40.8,32.7,9,492(+16),,,,[東] 武市康男,眞壁明,200.0,200806020202
3,6,12,タツタイコウ,牡3,56,小野次郎,1:58.3,3/4,**,7-8-6-5,40.9,83.7,14,486(-6),,,,[東] 根本康広,鈴木昭作,130.0,200806020202
4,2,3,アイノカゼ,牡3,56,土谷智紀,1:58.4,クビ,**,2-2-2-2,41.4,48.4,10,468(-8),,,,[東] 鈴木勝美,丸岡啓一,75.0,200806020202
5,7,14,トラストミツル,牡3,53,三浦皇成,1:58.4,ハナ,**,5-5-2-3,41.4,13.0,5,514(+4),,,,[東] 河野通文,菅波雅巳,50.0,200806020202
6,4,7,タイセイボナンザ,牡3,56,内田博幸,1:58.6,1,**,6-7-5-6,41.5,5.9,4,468(-16),,,,[東] 菊川正達,田中成奉,,200806020202
7,3,5,ディーエスプリーム,牡3,56,勝浦正樹,1:58.8,1.1/4,**,14-16-14-15,40.6,62.6,12,494(+4),,,,[東] 柴田政人,秋谷壽之,,200806020202
8,1,1,マイネルメテオール,牡3,56,田中勝春,1:58.9,クビ,**,15-14-14-13,40.7,15.9,6,536(+14),,,,[東] 栗田博憲,サラブレッドクラブ・ラフィアン,,200806020202
9,6,11,マイティーンベスト,牡3,56,田面木博,1:59.2,2,**,11-12-10-10,41.4,206.0,15,486(-2),,,,[東] 蛯名信広,大谷高雄,,200806020202
10,7,13,セレクトキング,牡3,56,武士沢友,1:59.2,ハナ,**,7-8-10-9,41.5,25.1,8,460(0),,,,[東] 保田一隆,宮川純造,,200806020202
11,5,10,ワタシノオウジサマ,牡3,56,北村宏司,1:59.3,1/2,**,3-3-2-3,42.3,4.3,2,476(-4),,,,[東] 坂本勝美,飯田政子,,200806020202
12,2,4,アラムー,牡3,56,池添謙一,1:59.4,クビ,**,13-13-16-15,41.1,56.2,11,432(-4),,,,[東] 的場均,富美男企画,,200806020202
13,5,9,セイウンタナビク,牡3,56,松岡正海,1:59.7,2,**,11-11-13-13,41.6,22.7,7,458(+6),,,,[東] 手塚貴久,西山茂行,,200806020202
14,1,2,セイユウフォーユー,牡3,56,田中剛,1:59.9,1.1/4,**,7-6-6-7,42.5,235.4,16,460(-6),,,,[東] 矢野照正,佐久間崇之,,200806020202
15,3,6,ウメノキャロル,牡3,56,大野拓弥,2:00.9,6,**,3-4-9-12,43.3,65.7,13,488(+4),,,,[東] 鈴木勝美,楳津繁,,200806020202
16,4,8,ラヴォランテ,牡3,56,横山典弘,2:01.5,3.1/2,**,15-14-10-10,43.8,3.5,1,460(-10),,,,[東] 後藤由之,サンデーレーシング,,200806020202
