着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030703
1,8,11,ゲンスイ,牡3,56,内田博幸,1:11.1,,**,2-2,37.3,1.9,1,504(-4),,,,[東] 本間忍,中村政勝,500.0,200806030703
2,2,2,ジーピーチャッキー,牡3,56,後藤浩輝,1:12.1,6,**,3-3,37.9,10.4,3,472(-2),,,,[東] 加藤征弘,グランプリ,200.0,200806030703
3,3,3,リフレックス,牡3,56,鈴来直人,1:12.1,ハナ,**,3-3,37.9,2.4,2,462(-2),,,,[東] 鈴木伸尋,木村牧場,130.0,200806030703
4,6,7,ローレルウェンス,牡3,56,江田照男,1:12.6,3,**,1-1,38.8,20.2,5,462(-4),,,,[東] 菊川正達,ローレルレーシング,75.0,200806030703
5,4,4,フルコンプリート,牡3,56,岩部純二,1:12.6,クビ,**,6-5,38.0,16.3,4,484(0),,,,[東] 萱野浩二,田中博之,50.0,200806030703
6,6,6,マスヒミコ,牝3,54,柴山雄一,1:13.2,3.1/2,**,6-6,38.6,232.8,11,406(-8),,,,[東] 畠山重則,上田忠男,,200806030703
7,8,10,エクサイズタックス,牡3,56,柄崎将寿,1:13.4,1.1/2,**,8-8,38.7,110.1,10,500(+14),,,,[東] 内藤一雄,加藤信之,,200806030703
8,5,5,ソフィアクィン,牝3,54,伊藤直人,1:14.1,4,**,11-10,38.1,85.8,8,462(0),,,,[東] 小林常泰,浦新徳司,,200806030703
9,7,9,ムービングシチー,牡3,56,戸崎圭太,1:14.7,3.1/2,**,5-6,40.3,81.5,7,476(-2),,,,[東] 谷原義明,友駿ホースクラブ,,200806030703
10,1,1,リリークラウン,牝3,54,松岡正海,1:14.7,クビ,**,8-9,39.9,32.0,6,508(+10),,,,[東] 武市康男,飯田政子,,200806030703
11,7,8,ロマンフィールズ,牝3,54,大庭和弥,1:15.0,2,**,10-11,39.2,104.0,9,430(-4),,,,[東] 石栗龍彦,小野博郷,,200806030703
