着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030510
1,3,5,ニシノプライド,牡4,56,浜中俊,1:09.3,,**,2-2,34.9,4.3,2,520(+4),,,,[西] 宮本博,西山茂行,1867.1,200806030510
2,7,12,ラッシュライフ,牝5,54,吉田隼人,1:09.3,ハナ,**,5-4,34.4,7.1,4,492(-2),,,,[東] 伊藤圭三,サンデーレーシング,740.6,200806030510
3,6,11,ベイリングボーイ,牡4,56,石橋脩,1:09.3,クビ,**,2-2,34.9,8.2,5,448(0),,,,[西] 田所清広,冨沢敦子,465.3,200806030510
4,2,2,シャイナムスメ,牝4,54,松岡正海,1:09.4,クビ,**,4-4,34.6,18.7,7,450(-24),,,,[西] 坂口正大,飛野牧場,270.0,200806030510
5,4,7,メジロシリング,牡5,57,川田将雅,1:09.6,1.1/4,**,8-8,34.2,12.7,6,506(-4),,,,[西] 北出成人,メジロ牧場,183.0,200806030510
6,1,1,エフテーストライク,牝4,53,武士沢友,1:09.7,1/2,**,11-11,34.0,26.3,10,422(+2),,,,[東] 西塚安夫,深野茂雄,,200806030510
7,5,8,レヴリ,牝6,51,江田照男,1:09.7,ハナ,**,6-6,34.5,24.9,9,438(+4),,,,[東] 大江原哲,井上一郎,,200806030510
8,3,4,ダンスオブサロメ,牝6,53,田中勝春,1:09.8,クビ,**,10-11,34.3,42.1,13,440(-6),,,,[西] 岡田稲男,門野重雄,,200806030510
9,8,14,コスモラヴアゲイン,牡6,55,吉田稔,1:09.8,クビ,**,6-6,34.6,20.3,8,482(-4),,,,[西] 佐々木晶,ビッグレッドファーム,,200806030510
10,5,9,シュガーヴァイン,牝4,53,武豊,1:09.9,3/4,**,8-9,34.5,3.9,1,470(+2),,,,[西] 河内洋,社台レースホース,,200806030510
11,4,6,ルタンティール,牡7,52,千葉直人,1:09.9,ハナ,**,11-10,34.3,166.0,14,464(+6),,,,[東] 中川公成,西森鶴,,200806030510
12,6,10,マリンフェスタ,牝5,53,北村宏司,1:10.2,2,**,1-1,36.3,34.1,12,474(-8),,,,[西] 矢作芳人,山田裕仁,,200806030510
13,7,13,シルクヴェルリッツ,牡6,57,柴田善臣,1:10.3,1/2,**,14-15,34.2,33.8,11,472(0),,,,[西] 音無秀孝,シルク,,200806030510
14,2,3,ダノンムロー,牡4,57,藤田伸二,1:10.3,クビ,**,14-14,34.3,6.5,3,456(+2),,,,[東] 加藤征弘,ダノックス,,200806030510
15,8,15,マルターズホビー,牝6,51,石神深一,1:10.5,3/4,**,11-11,34.8,166.5,15,452(-2),,,,[東] 柴崎勇,藤田与志男,,200806030510
