着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010401
1,4,8,ジョウノガーベラ,牝3,54,安藤勝己,1:28.4,,**,8-7,38.6,2.9,1,460(+4),,,,[東] 加藤征弘,小川義勝,500.0,200705010401
2,8,16,ファディスタ,牝3,54,横山典弘,1:28.4,アタマ,**,2-3,39.5,3.2,2,510(+4),,,,[東] 伊藤正徳,ヒダカ・ブリーダーズ・ユニオン,200.0,200705010401
3,6,12,コスモエターナル,牝3,54,岩田康誠,1:28.5,3/4,**,15-15,37.7,6.5,4,450(0),,,,[東] 斎藤誠,ビッグレッドファーム,130.0,200705010401
4,5,10,エフテーララーヤ,牝3,54,内田博幸,1:28.5,アタマ,**,2-2,39.8,12.2,5,438(-2),,,,[東] 西塚安夫,深野茂雄,75.0,200705010401
5,2,3,フェスティヴモモ,牝3,54,田中勝春,1:28.6,クビ,**,4-4,39.5,22.3,6,458(-4),,,,[東] 斎藤宏,臼井義太郎,50.0,200705010401
6,5,9,スイートフィズ,牝3,54,吉田豊,1:28.8,1.1/4,**,1-1,40.1,4.6,3,492(-10),,,,[東] 奥平雅士,シンボリ牧場,,200705010401
7,3,5,トーセンスマッシュ,牝3,54,蛯名正義,1:28.9,1/2,**,11-9,38.6,51.6,8,430(-10),,,,[東] 国枝栄,島川隆哉,,200705010401
8,1,2,ユミ,牝3,54,小野次郎,1:29.4,3,**,8-7,39.6,123.1,12,448(+2),,,,[東] 水野貴広,中田和宏,,200705010401
9,2,4,ロッタ,牝3,54,北村宏司,1:29.5,クビ,**,5-4,40.3,127.0,13,474(+2),,,,[東] 稗田研二,白井繁夫,,200705010401
10,3,6,オンワードイイデス,牝3,54,石橋脩,1:29.5,ハナ,**,14-13,39.0,83.9,9,418(-12),,,,[東] 清水利章,樫山章子,,200705010401
11,7,13,キシュウトレジャー,牝3,54,村田一誠,1:29.8,1.3/4,**,6-6,40.4,36.2,7,462(+2),,,,[東] 本間忍,木村善一,,200705010401
12,4,7,ハートオンスマイル,牝3,54,江田照男,1:30.1,2,**,16-16,39.1,104.0,10,472(+10),,,,[東] 境征勝,野坂牧場,,200705010401
13,8,15,オイコミジョウズ,牝3,51,的場勇人,1:30.4,1.3/4,**,10-12,40.0,384.2,15,402(0),,,,[東] 二ノ宮敬,小池宗人,,200705010401
14,6,11,チャームドレス,牝3,54,小林淳一,1:30.7,1.3/4,**,13-14,40.1,415.3,16,422(-2),,,,[東] 清水英克,タマモ,,200705010401
15,1,1,スガノギムレット,牝3,54,勝浦正樹,1:31.3,3.1/2,**,11-9,41.1,232.9,14,424(-2),,,,[東] 笹倉武久,菅原光太郎,,200705010401
16,7,14,メジロスピカ,牝3,54,柴山雄一,1:31.7,2.1/2,**,7-9,41.5,119.0,11,432(+4),,,,[東] 高橋裕,メジロ牧場,,200705010401
