着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020701
1,3,5,オーシャンルミナス,牝3,54,江田照男,1:13.6,,**,3-2,38.2,12.5,5,460(-2),,,,[東] 平井雄二,大野數芳,500.0,200706020701
2,6,11,エアリアーナ,牝3,54,田中勝春,1:14.4,5,**,3-4,39.0,4.1,2,430(+2),,,,[東] 小島太,ラッキーフィールド,200.0,200706020701
3,6,12,ハナノリンダ,牝3,54,津村明秀,1:14.4,アタマ,**,1-1,39.2,142.3,10,458(+4),,,,[東] 成島英春,花田勲,130.0,200706020701
4,2,4,イエローファイト,牝3,54,松岡正海,1:14.8,2.1/2,**,6-4,39.3,27.1,8,480(+16),,,,[東] 和田正道,古賀和夫,75.0,200706020701
5,4,7,レインボーアカリ,牝3,54,小林淳一,1:14.8,ハナ,**,13-13,38.1,262.0,12,426(0),,,,[東] 本間忍,堀脇操,50.0,200706020701
6,5,10,ヘイラホップ,牝3,54,勝浦正樹,1:14.9,1/2,**,12-11,38.9,12.2,4,446(-6),,,,[東] 成島英春,加藤徹,,200706020701
7,4,8,シャインウッキー,牝3,54,吉田隼人,1:15.1,1,**,8-8,39.3,4.2,3,438(-2),,,,[東] 根本康広,皆川博文,,200706020701
8,1,1,ウェディングライト,牝3,51,的場勇人,1:15.1,クビ,**,8-8,39.3,2.3,1,428(0),,,,[東] 尾形充弘,荻原昭二,,200706020701
9,2,3,ホースメンレディー,牝3,51,千葉直人,1:15.6,3,**,8-8,39.9,481.8,14,408(+4),,,,[東] 内藤一雄,野澤那智,,200706020701
10,8,16,シャドウブーケ,牝3,54,柴田善臣,1:15.7,クビ,**,2-2,40.4,17.4,6,438(+6),,,,[東] 小笠倫弘,飯塚知一,,200706020701
11,8,15,ナンヨーミドル,牝3,54,田中剛,1:15.7,クビ,**,3-4,40.3,100.7,9,456(-6),,,,[東] 奥平雅士,中村徳也,,200706020701
12,7,13,スプリングレリア,牝3,54,小野次郎,1:16.3,3.1/2,**,8-12,40.6,168.8,11,428(+10),,,,[東] 柴田政人,加藤春夫,,200706020701
13,1,2,フラワーギフト,牝3,54,後藤浩輝,1:16.6,1.3/4,**,6-7,41.1,19.4,7,446(-2),,,,[東] 高橋裕,大河内一権,,200706020701
14,5,9,ラヴエモーション,牝3,53,大野拓弥,1:17.2,3.1/2,**,15-16,39.9,280.7,13,474(-6),,,,[東] 鈴木勝美,シルク,,200706020701
15,7,14,マスアバンギャルド,牝3,54,池田鉄平,1:17.7,3,**,14-14,40.7,668.9,16,446(+8),,,,[東] 畠山重則,上田忠男,,200706020701
16,3,6,ドリップオン,牝3,54,伊藤直人,1:17.8,3/4,**,15-14,40.5,665.3,15,432(-12),,,,[東] 小林常泰,仙元義夫,,200706020701
