着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050710
1,8,14,トウショウウェイヴ,牡3,55,吉田豊,2:00.5,,**,12-11-10,33.7,1.7,1,468(0),,,,[東] 大久保洋,トウショウ産業,1517.8,200805050710
2,5,9,ブーケフレグランス,牝3,53,三浦皇成,2:00.8,1.3/4,**,2-2-2,34.6,14.0,4,508(-2),,,,[西] 角居勝彦,社台レースホース,600.8,200805050710
3,4,6,スーパープライド,牡3,55,内田博幸,2:01.4,3.1/2,**,5-7-7,34.8,5.0,2,486(+4),,,,[東] 谷原義明,村山義一,375.4,200805050710
4,3,4,フライングメリッサ,牝4,55,ルメール,2:01.6,1.1/4,**,5-5-6,35.1,19.1,7,428(-12),,,,[西] 鮫島一歩,セゾンレースホース,220.0,200805050710
5,3,5,ニシノコンドコソ,牡4,57,村田一誠,2:01.6,ハナ,**,15-15-14,34.4,17.9,6,506(+4),,,,[東] 萱野浩二,西山茂行,148.0,200805050710
6,8,15,エアキリヤン,牡3,55,田中勝春,2:01.6,ハナ,**,9-9-7,35.0,22.6,8,450(0),,,,[東] 伊藤正徳,ラッキーフィールド,,200805050710
7,5,8,トーセンクラウン,牡4,57,吉田隼人,2:01.7,3/4,**,5-5-3,35.3,15.2,5,470(-2),,,,[東] 菅原泰夫,島川隆哉,,200805050710
8,7,13,アイリッシュホーク,牡7,57,石橋脩,2:01.7,クビ,**,13-13-12,34.7,140.7,12,510(+14),,,,[東] 松山康久,セゾンレースホース,,200805050710
9,6,10,シャドークロス,牡3,55,柴田善臣,2:01.8,1/2,**,4-3-3,35.5,29.0,9,478(+6),,,,[東] 清水英克,サンコウ牧場,,200805050710
10,2,3,コマノハイ,牡6,57,蛯名正義,2:01.8,アタマ,**,1-1-1,35.8,33.8,10,500(+2),,,,[西] 鮫島一歩,長谷川芳信,,200805050710
11,4,7,ドレックセル,牡5,57,安藤光彰,2:01.8,アタマ,**,9-11-12,34.8,319.1,14,560(+8),,,,[東] 岩城博俊,森島商事,,200805050710
12,7,12,アミュレット,牝7,55,高橋智大,2:02.0,1.1/2,**,13-13-14,34.9,372.9,15,434(-8),,,,[東] 菊川正達,ユートピア牧場,,200805050710
13,2,2,コンベンション,牡3,55,後藤浩輝,2:02.1,1/2,**,5-7-7,35.5,12.5,3,480(+8),,,,[東] 和田正道,ノースヒルズマネジメント,,200805050710
14,6,11,ニシノフリーダム,牡5,57,津村明秀,2:02.3,1.1/4,**,11-9-10,35.6,137.1,11,542(+14),,,,[東] 鈴木伸尋,西山茂行,,200805050710
15,1,1,シルクデュエリスト,牡5,57,木幡初広,2:02.3,クビ,**,2-3-3,35.9,218.8,13,476(+14),,,,[東] 大江原哲,シルク,,200805050710
