着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030706
1,8,10,キョウエイストーム,牡3,56,村田一誠,1:39.4,,**,2-2-2,35.8,28.6,8,398(-6),,,,[東] 中川公成,田中晴夫,700.0,200806030706
2,3,3,オメガファルコン,牡3,56,松岡正海,1:39.5,1/2,**,6-7-6,35.4,3.0,1,502(+4),,,,[東] 奥平雅士,原礼子,280.0,200806030706
3,2,2,エアキリヤン,牡3,56,田中勝春,1:39.5,クビ,**,3-3-3,35.7,4.8,3,446(-4),,,,[東] 伊藤正徳,ラッキーフィールド,180.0,200806030706
4,7,8,セイウンバリュー,牝3,54,後藤浩輝,1:39.7,1.1/4,**,1-1-1,36.2,17.2,6,422(0),,,,[東] 浅野洋一,西山茂行,110.0,200806030706
5,4,4,タケショウオージ,牡3,56,内田博幸,1:39.7,アタマ,**,9-7-8,35.6,3.5,2,450(0),,,,[東] 国枝栄,ナイト商事,70.0,200806030706
6,1,1,プリマフォルツァ,牝3,54,蛯名正義,1:40.0,1.3/4,**,6-5-3,36.1,9.5,5,424(0),,,,[東] 栗田博憲,サンデーレーシング,,200806030706
7,5,5,コスモポッケ,牡3,56,戸崎圭太,1:40.2,1.1/2,**,4-3-3,36.5,6.5,4,444(0),,,,[東] 田村康仁,ビッグレッドファーム,,200806030706
8,8,11,マイネフルーレ,牝3,54,柴山雄一,1:40.6,2.1/2,**,11-11-10,36.2,17.2,7,438(+2),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,,200806030706
9,7,9,ナリタアタッカー,牡3,56,吉田豊,1:40.7,クビ,**,9-9-9,36.5,85.6,9,480(-4),,,,[東] 的場均,オースミ,,200806030706
10,6,6,ボーデンゼー,牝3,54,勝浦正樹,1:41.2,3,**,8-9-10,37.0,96.8,10,424(-6),,,,[東] 粕谷昌央,坂田行夫,,200806030706
11,6,7,エスペシアル,牝3,53,田中博康,1:41.2,アタマ,**,5-5-6,37.3,210.9,11,458(+12),,,,[東] 伊藤伸一,矢野喜代春,,200806030706
