着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020105
1,4,8,クリスタルウイング,牡3,56,内田博幸,2:04.7,,**,6-8-9-9,35.5,1.7,1,494(+2),,,,[東] 藤沢和雄,山本英俊,500.0,200806020105
2,1,1,ミュージカルボーイ,牡3,56,勝浦正樹,2:04.8,1/2,**,1-1-1-1,36.2,71.4,11,478(+2),,,,[東] 沢峰次,長谷川兼美,200.0,200806020105
3,3,5,サッカープリンス,牡3,56,木幡初広,2:04.8,クビ,**,13-13-6-6,35.8,94.7,12,480(-6),,,,[東] 清水利章,鈴木芳夫,130.0,200806020105
4,1,2,バーチャルウォーズ,牡3,56,田中勝春,2:04.9,クビ,**,2-2-2-2,36.2,19.7,5,478(+4),,,,[東] 宗像義忠,薗部博之,75.0,200806020105
5,6,12,コスモハクウ,牡3,56,柴山雄一,2:04.9,クビ,**,11-11-9-9,35.7,6.1,2,524(-4),,,,[東] 柄崎孝,ビッグレッドファーム,50.0,200806020105
6,8,15,コスモスパロウ,牡3,56,吉田豊,2:05.1,1.1/4,**,5-5-6-6,36.1,57.7,9,486(+18),,,,[東] 中野隆良,ビッグレッドファーム,,200806020105
7,5,9,フサイチエナジー,牡3,56,松田大作,2:05.1,ハナ,**,7-6-9-9,35.9,69.4,10,448(-6),,,,[東] 戸田博文,関口房朗,,200806020105
8,4,7,スノークラッシャー,牡3,55,田中博康,2:05.3,1.1/4,**,16-15-16-16,35.5,26.7,6,434(+4),,,,[東] 清水利章,齊藤四方司,,200806020105
9,8,16,ビッグスワン,牡3,56,松岡正海,2:05.4,1/2,**,7-6-6-6,36.4,7.4,4,488(-6),,,,[東] 斎藤誠,臼倉勲,,200806020105
10,2,3,マウイジャカランダ,牝3,54,柴田善臣,2:05.5,3/4,**,3-3-3-3,36.6,38.8,8,414(-4),,,,[東] 高市圭二,金子真人ホールディングス,,200806020105
11,5,10,アサヒバイブル,牝3,54,小林淳一,2:05.7,1,**,14-14-13-12,36.2,443.0,15,446(-12),,,,[東] 内藤一雄,久野正弘,,200806020105
12,7,14,ステラポラリス,牡3,56,蛯名正義,2:05.7,アタマ,**,9-9-3-3,36.9,6.8,3,542(+4),,,,[東] 杉浦宏昭,山岸桂市,,200806020105
13,6,11,サンサンサン,牝3,54,丹内祐次,2:05.7,クビ,**,9-9-13-12,36.2,519.9,16,480(+2),,,,[東] 天間昭一,玉置潔,,200806020105
14,3,6,イモータライズ,牡3,56,鷹野宏史,2:05.8,クビ,**,15-15-13-12,36.3,189.6,13,450(+4),,,,[東] 根本康広,島田久,,200806020105
15,2,4,スズカエルマンボ,牝3,54,吉田隼人,2:06.1,2,**,3-3-3-3,37.3,37.4,7,446(-2),,,,[東] 伊藤圭三,永井啓弍,,200806020105
16,7,13,ベルウッドウィン,セ3,56,大野拓弥,2:07.4,8,**,11-11-12-12,38.1,335.2,14,394(-20),,,,[東] 菅原泰夫,鈴木照雄,,200806020105
