着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010509
1,1,1,マイネルテアトロン,牡4,57,石橋脩,2:41.6,,**,2-2-2-1,36.0,12.3,6,524(-10),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,730.0,200803010509
2,5,7,プレインセイリング,牡4,57,中舘英二,2:41.7,1/2,**,7-8-6-5,35.7,6.3,3,448(-4),,,,[西] 吉田直弘,吉田勝己,290.0,200803010509
3,2,2,ドーントレダー,牡4,57,熊沢重文,2:41.8,3/4,**,3-3-2-2,36.1,5.8,2,492(-6),,,,[西] 角居勝彦,金子真人ホールディングス,180.0,200803010509
4,7,10,リヴィエラブルー,牡4,57,木幡初広,2:41.9,クビ,**,5-4-4-2,36.1,7.7,4,508(+2),,,,[東] 宗像義忠,サンデーレーシング,110.0,200803010509
5,6,8,スターマップ,牡4,57,松田大作,2:42.1,1,**,10-11-11-9,35.8,22.7,9,492(0),,,,[東] 奥平雅士,山本武司,73.0,200803010509
6,8,12,ドリームシーカー,セ6,54,三浦皇成,2:42.1,アタマ,**,9-9-6-8,36.1,9.0,5,458(0),,,,[東] 武市康男,サンデーレーシング,,200803010509
7,8,13,マイネルプロメッサ,牡5,57,吉田隼人,2:42.2,1/2,**,4-4-4-5,36.3,18.5,8,524(0),,,,[東] 伊藤伸一,サラブレッドクラブ・ラフィアン,,200803010509
8,3,3,マチカネフクノカミ,牡4,57,松岡正海,2:42.3,3/4,**,6-6-9-5,36.2,2.7,1,464(-6),,,,[東] 小島茂之,細川益男,,200803010509
9,4,5,シュプリームローズ,牡4,56,北村友一,2:42.4,1/2,**,7-6-6-9,36.4,13.9,7,478(0),,,,[西] 田中章博,社台レースホース,,200803010509
10,4,4,サウスグローリー,牡7,54,宮崎北斗,2:42.7,2,**,1-1-1-2,37.1,43.4,10,464(0),,,,[東] 武藤善則,南波壽,,200803010509
11,7,11,シーズアレディ,牝4,54,田中博康,2:43.2,3,**,12-12-12-12,36.5,99.4,13,468(-2),,,,[東] 保田一隆,ミルファーム,,200803010509
12,6,9,ハシルペンチャン,牡4,57,柴山雄一,2:43.3,1/2,**,10-10-9-9,37.2,70.9,11,432(-8),,,,[東] 小林常泰,齋藤宏明,,200803010509
13,5,6,オンワードアリーテ,牝4,54,的場勇人,2:55.4,大,**,13-13-13-13,46.8,76.9,12,464(-2),,,,[東] 阿部新生,オンワード牧場,,200803010509
