着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020706
1,8,13,スカーレットライン,牡3,56,横山典弘,1:54.3,,**,3-3-2-1,39.7,1.6,1,472(-4),,,,[東] 堀宣行,グリーンファーム,700.0,200806020706
2,5,6,グランシュヴァリエ,牡3,56,蛯名正義,1:54.5,1.1/4,**,3-3-5-4,39.7,5.9,2,478(-2),,,,[東] 藤原辰雄,谷雄史,280.0,200806020706
3,6,9,マイネルアベニール,牡3,56,柴山雄一,1:54.5,アタマ,**,8-8-5-4,39.8,9.8,4,482(0),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,180.0,200806020706
4,2,2,ゴールデンハッチ,牡3,56,田中勝春,1:54.5,アタマ,**,12-11-9-6,39.4,33.2,6,494(-2),,,,[東] 二ノ宮敬,田中八郎,110.0,200806020706
5,5,7,フサイチエゴイスト,牡3,56,吉田隼人,1:54.6,クビ,**,9-9-9-9,39.5,37.0,8,482(-4),,,,[東] 岩戸孝樹,関口房朗,70.0,200806020706
6,1,1,サトノハピネス,牡3,56,北村宏司,1:54.8,1.1/4,**,3-3-5-6,40.0,33.7,7,508(-2),,,,[東] 的場均,里見治,,200806020706
7,4,4,メイショウドレイク,牡3,56,後藤浩輝,1:55.4,3.1/2,**,6-6-2-2,40.8,17.2,5,510(+2),,,,[東] 小島太,松本好雄,,200806020706
8,7,10,イーグルウッド,牡3,56,小野次郎,1:56.3,5,**,9-9-11-11,41.1,82.5,11,494(+2),,,,[東] 水野貴広,泉俊二,,200806020706
9,4,5,フジプライド,牡3,56,小林淳一,1:56.7,2.1/2,**,11-11-12-12,41.1,353.8,12,508(0),,,,[東] 松永康利,フジレーシング,,200806020706
10,8,12,ゴールドストレイン,牡3,56,木幡初広,1:57.0,1.3/4,**,6-6-5-9,42.2,6.6,3,472(-2),,,,[東] 稲葉隆一,鈴木芳夫,,200806020706
11,3,3,ハエヌキ,牝3,53,田中博康,1:57.5,3,**,1-1-2-6,42.9,65.2,9,480(-2),,,,[東] 高橋祥泰,グランド牧場,,200806020706
12,7,11,ヒーリングステージ,牡3,56,佐藤聖也,1:57.7,1.1/2,**,2-2-1-2,43.1,81.4,10,476(-12),,,,[東] 菊川正達,丸岡啓一,,200806020706
除,6,8,ステイドリーム,牡3,56,吉田豊,,,**,,,---,,500(-4),,,,[東] 佐々木亜,ターフ・スポート,,200806020706
