着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020206
1,4,6,クニノヤマト,牡3,56,武幸四郎,2:02.7,,**,11-11-8-4,36.7,69.2,10,502(+2),,,,[西] 鶴留明雄,國立治,500.0,200601020206
2,5,8,クリティカルライト,牡3,56,藤田伸二,2:02.7,クビ,**,2-2-2-1,37.4,4.1,2,470(-12),,,,[西] 藤岡健一,高嶋哲,200.0,200601020206
3,2,3,カツホマレ,牡3,56,川島信二,2:02.8,1/2,**,7-8-6-4,37.0,13.7,7,444(0),,,,[東] 矢野照正,一ノ瀬恭,130.0,200601020206
4,4,7,メイショウチュラ,牝3,54,藤岡佑介,2:02.9,1/2,**,6-4-4-3,37.4,5.6,4,470(+2),,,,[西] 岡田稲男,松本好雄,75.0,200601020206
5,3,4,セフティグランプリ,牡3,56,柴原央明,2:03.6,4,**,4-4-4-4,38.1,34.2,8,474(-6),,,,[西] 崎山博樹,池田實,50.0,200601020206
6,6,10,ウレシイ,牝3,54,菊沢隆徳,2:03.7,クビ,**,13-13-11-8,37.5,51.2,9,460(0),,,,[東] 本間忍,小田切有一,,200601020206
7,2,2,クールカリッジ,牡3,56,五十嵐冬,2:03.7,アタマ,**,15-15-11-8,37.5,3.2,1,444(-2),,,,[東] 伊藤圭三,社台レースホース,,200601020206
8,7,12,チアズゲイリー,セ3,56,芹沢純一,2:04.0,2,**,14-13-11-12,37.7,207.5,14,460(-16),,,,[西] 西浦勝一,北村キヨ子,,200601020206
9,1,1,セシルブルース,牝3,52,塚田祥雄,2:04.1,1/2,**,9-8-8-8,38.1,5.4,3,438(-8),,,,[東] 宗像義忠,サンデーレーシング,,200601020206
10,7,13,ブラックナイト,牡3,56,田辺裕信,2:04.4,2,**,9-10-11-11,38.2,100.4,11,464(-8),,,,[東] 高橋祥泰,飯田正剛,,200601020206
11,8,15,ダンスグランドゥ,牝3,54,荻野要,2:04.5,クビ,**,2-3-3-7,39.1,447.8,15,470(+8),,,,[西] 飯田雄三,昴ホースクラブ,,200601020206
12,3,5,ゼットクレヴァ,牡3,55,津村明秀,2:05.0,3,**,1-1-1-2,39.8,10.3,5,494(+4),,,,[西] 田所清広,フォーレスト,,200601020206
13,6,11,オーベルヴィリエ,牝3,51,的場勇人,2:05.7,4,**,12-12-11-12,39.4,12.9,6,410(-4),,,,[西] 野元昭,キャロットファーム,,200601020206
14,5,9,リキアイグレイト,牡3,56,松田大作,2:07.7,大,**,7-7-6-12,41.9,156.3,12,496(+12),,,,[東] 的場均,高山幸雄,,200601020206
15,8,14,アイノキセキ,牝3,54,小林徹弥,2:10.4,大,**,4-4-8-15,44.4,168.2,13,460(0),,,,[西] 大根田裕,ジョイ・レースホース,,200601020206
