着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010609
1,3,5,タニノマティーニ,牡8,56,秋山真一,1:07.9,,**,4-4,33.8,161.4,16,492(-10),,,,[西] 須貝彦三,谷水雄三,4156.0,200801010609
2,7,13,ビービーガルダン,牡4,56,安藤勝己,1:08.0,3/4,**,1-1,34.1,6.7,2,498(+2),,,,[西] 領家政蔵,坂東牧場,1616.0,200801010609
3,1,2,キンシャサノキセキ,牡5,56,岩田康誠,1:08.1,1/2,**,8-9,33.7,2.0,1,486(-4),,,,[東] 堀宣行,吉田和美,1008.0,200801010609
4,1,1,キングストレイル,牡6,56,四位洋文,1:08.6,3,**,13-13,34.0,14.5,7,492(-6),,,,[東] 藤沢和雄,サンデーレーシング,620.0,200801010609
5,5,9,マヤノツルギ,牡4,56,横山典弘,1:08.6,ハナ,**,2-2,34.7,8.5,3,522(+6),,,,[西] 梅内忍,田所英子,410.0,200801010609
6,2,3,シンボリグラン,牡6,56,藤田伸二,1:08.6,アタマ,**,8-10,34.2,28.4,8,526(0),,,,[東] 畠山吉宏,シンボリ牧場,,200801010609
7,6,12,トウショウカレッジ,牡6,56,池添謙一,1:08.7,クビ,**,4-4,34.5,11.2,4,556(+4),,,,[西] 池添兼雄,トウショウ産業,,200801010609
8,3,6,ルルパンブルー,牝3,51,北村友一,1:08.7,クビ,**,16-14,33.7,71.9,14,444(-6),,,,[東] 坂本勝美,飯田良枝,,200801010609
9,4,8,コパノフウジン,牡6,56,和田竜二,1:08.9,1.1/4,**,13-14,34.2,139.7,15,476(0),,,,[西] 宮徹,小林祥晃,,200801010609
10,5,10,ゴスホークケン,牡3,53,勝浦正樹,1:09.0,1/2,**,3-2,35.0,13.0,5,518(-8),,,,[東] 斎藤誠,藤田在子,,200801010609
11,2,4,アイルラヴァゲイン,牡6,56,松岡正海,1:09.0,クビ,**,7-6,34.7,53.6,11,508(-8),,,,[東] 手塚貴久,齊藤四方司,,200801010609
12,7,14,プレミアムボックス,牡5,56,幸英明,1:09.1,クビ,**,8-6,34.7,13.0,6,532(+2),,,,[東] 上原博之,社台レースホース,,200801010609
13,6,11,サンダルフォン,牡5,56,古川吉洋,1:09.1,クビ,**,11-10,34.6,66.5,13,532(+18),,,,[西] 松永幹夫,ノースヒルズマネジメント,,200801010609
14,8,15,ペールギュント,牡6,57,藤岡佑介,1:09.1,ハナ,**,13-10,34.5,56.5,12,510(-14),,,,[西] 橋口弘次,サンデーレーシング,,200801010609
15,4,7,ウエスタンビーナス,牝5,54,郷原洋司,1:09.3,1.1/4,**,4-6,35.1,51.3,10,462(-6),,,,[東] 鈴木康弘,西川賢,,200801010609
16,8,16,ピンクカメオ,牝4,54,三浦皇成,1:09.6,1.3/4,**,11-14,35.1,30.2,9,498(+28),,,,[東] 国枝栄,金子真人ホールディングス,,200801010609
