着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010501
1,1,1,アイオロスシチー,牡3,56,蛯名正義,1:13.6,,**,1-1,39.0,80.2,13,522(-2),,,,[東] 嶋田功,友駿ホースクラブ,500.0,200806010501
2,1,2,ジョイフルハーバー,牡3,55,大野拓弥,1:14.1,3,**,5-4,39.2,1.9,1,524(+2),,,,[東] 杉浦宏昭,小林英一,200.0,200806010501
3,4,8,ケイアイガルチ,牝3,54,吉田豊,1:14.2,3/4,**,3-3,39.4,6.2,3,466(0),,,,[東] 鈴木康弘,亀田守弘,130.0,200806010501
4,7,14,コアレスルドルフ,牡3,56,小林淳一,1:14.4,1.1/2,**,8-6,39.2,33.2,8,438(0),,,,[東] 成島英春,小林昌志,75.0,200806010501
5,3,5,リミットレスパワー,牡3,56,郷原洋司,1:14.7,1.3/4,**,9-6,39.4,31.9,7,512(0),,,,[東] 蛯名信広,グランド牧場,50.0,200806010501
6,5,9,グランドコテージ,牡3,56,吉田隼人,1:14.8,3/4,**,11-10,39.0,4.4,2,472(+2),,,,[東] 小西一男,安達允彦,,200806010501
7,2,3,コスモシャトレーヌ,牝3,54,松岡正海,1:14.9,1/2,**,2-2,40.2,71.1,11,480(+4),,,,[東] 稲葉隆一,岡田繁幸,,200806010501
8,5,10,スカイラプター,牡3,56,石橋脩,1:14.9,ハナ,**,11-10,39.2,140.1,16,472(-6),,,,[東] 鈴木勝美,吉田昭一,,200806010501
9,7,13,ケイアイブランコ,牝3,53,田中博康,1:14.9,クビ,**,14-13,38.4,119.3,14,494(+2),,,,[東] 秋山雅一,亀田守弘,,200806010501
10,4,7,マリスカ,牝3,54,柴田善臣,1:15.1,1,**,10-10,39.6,34.8,9,464(0),,,,[東] 鈴木康弘,細川祐季子,,200806010501
11,8,16,マコトヴェロニカ,牝3,54,村田一誠,1:15.6,3,**,5-6,40.7,77.4,12,444(+8),,,,[東] 尾形充弘,眞壁明,,200806010501
12,6,11,ホリノティアラ,牝3,54,武士沢友,1:15.9,2,**,5-6,41.0,25.3,6,464(-2),,,,[東] 菅原泰夫,堀川義雄,,200806010501
13,2,4,ピュアリップス,牝3,54,津村明秀,1:16.0,1/2,**,11-13,40.2,12.9,4,432(-10),,,,[東] 清水英克,真下辰夫,,200806010501
14,8,15,トウショウドミンゴ,牡3,56,大庭和弥,1:16.0,クビ,**,15-15,39.2,129.3,15,438(0),,,,[東] 高木登,トウショウ産業,,200806010501
15,6,12,エーシンタームエイ,牡3,56,柴山雄一,1:16.1,1/2,**,16-16,38.1,22.0,5,444(-16),,,,[東] 畠山吉宏,平井宏承,,200806010501
16,3,6,コロネット,牡3,56,北村宏司,1:18.3,大,**,3-4,43.5,61.2,10,438(0),,,,[東] 小桧山悟,浅田次郎,,200806010501
