着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010802
1,8,15,グレイトフルタイム,牡3,56,吉田豊,1:18.6,,**,1-1,37.4,4.7,3,524(-8),,,,[東] 大久保洋,社台レースホース,500.0,200705010802
2,6,12,ロットオブカクテル,牡3,56,横山典弘,1:19.2,3.1/2,**,5-4,37.3,3.3,2,470(-10),,,,[東] 尾形充弘,社台レースホース,200.0,200705010802
3,3,6,キタノリューオー,牡3,56,北村宏司,1:19.6,2.1/2,**,2-2,38.2,2.1,1,534(-8),,,,[東] 高橋裕,穴澤正,130.0,200705010802
4,3,5,トウショウツアラー,牡3,56,松岡正海,1:20.2,3.1/2,**,7-6,38.0,10.6,4,484(+2),,,,[東] 土田稔,トウショウ産業,75.0,200705010802
5,2,4,タカミツバーディ,牡3,56,岩田康誠,1:20.2,アタマ,**,5-5,38.1,21.8,5,516(-14),,,,[東] 畠山重則,高橋光雄,50.0,200705010802
6,2,3,ウィンドライアン,牡3,56,小林淳一,1:20.6,2.1/2,**,2-2,39.2,253.8,13,442(+10),,,,[東] 清水美波,酒井芳秀,,200705010802
7,1,2,ザライオンヒート,牡3,56,小野次郎,1:20.6,クビ,**,12-8,38.2,50.7,8,508(+8),,,,[東] 水野貴広,藤田与志男,,200705010802
8,6,11,カキノタネ,セ3,56,武士沢友,1:21.6,6,**,14-14,38.7,225.5,12,444(-4),,,,[東] 中野渡清,加藤信之,,200705010802
9,7,14,タイセイディーバ,牝3,54,幸英明,1:21.6,クビ,**,13-15,38.6,220.0,11,454(+2),,,,[東] 武藤善則,田中成奉,,200705010802
10,1,1,ハナリュウ,牝3,51,田中博康,1:21.9,1.3/4,**,14-11,39.2,396.4,16,388(-2),,,,[東] 田子冬樹,内藤好江,,200705010802
11,4,7,ラストカリズマ,牡3,55,吉田隼人,1:22.1,1.1/4,**,9-10,39.5,299.6,15,472(+6),,,,[東] 堀井雅広,西森鶴,,200705010802
12,7,13,ラインジュエル,牝3,54,ルメール,1:22.2,1/2,**,7-9,39.7,34.4,6,446(-2),,,,[東] 根本康広,大澤繁昌,,200705010802
13,5,10,マイティクレマチス,牝3,54,後藤浩輝,1:22.4,1,**,9-11,39.7,34.7,7,466(-4),,,,[東] 田中清隆,世賀聖啓,,200705010802
14,4,8,ベルモントダッシュ,牡3,56,内田博幸,1:22.4,クビ,**,4-6,40.2,98.5,9,484(+2),,,,[東] 小島太,ベルモントファーム,,200705010802
15,8,16,アタックフォー,牡3,56,江田照男,1:22.8,2.1/2,**,14-16,39.5,203.7,10,480(+2),,,,[東] 矢野照正,根本勝,,200705010802
16,5,9,キタサントウリョウ,牡3,56,村田一誠,1:23.1,1.3/4,**,9-11,40.4,269.6,14,452(-2),,,,[東] 中島敏文,大野商事,,200705010802
