着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010307
1,6,6,トシツカサオー,牡4,54,浜中俊,2:35.3,,**,2-2-2-1,39.3,10.5,4,504(-6),,,,[西] 西浦勝一,上村叶,730.0,200703010307
2,4,4,マキバスマイル,牡5,57,木幡初広,2:35.4,1/2,**,3-3-6-7,38.3,12.5,6,476(-2),,,,[東] 清水美波,鈴木芳夫,290.0,200703010307
3,5,5,ホーネットアーミー,セ5,54,田中博康,2:35.6,1.1/4,**,8-8-8-7,38.3,18.0,7,484(+8),,,,[東] 矢野進,サンデーレーシング,180.0,200703010307
4,7,9,バンダムカーン,牡6,57,安藤光彰,2:35.8,1.1/4,**,6-6-3-3,39.2,9.6,3,472(0),,,,[東] 南田美知,山科統,110.0,200703010307
5,8,11,リキアイナスノオー,牡5,57,武士沢友,2:35.9,1/2,**,4-4-3-3,39.3,27.0,8,462(-2),,,,[東] 本郷一彦,高山幸雄,73.0,200703010307
6,3,3,メイショウカレン,牝4,55,中舘英二,2:36.3,2.1/2,**,6-6-6-5,39.3,1.9,1,472(-8),,,,[西] 安達昭夫,松本好雄,,200703010307
7,6,7,マイネルコレドール,牡4,57,二本柳壮,2:36.3,ハナ,**,9-9-9-9,38.8,4.9,2,510(-4),,,,[東] 佐々木亜,サラブレッドクラブ・ラフィアン,,200703010307
8,1,1,メジロハックマン,牡6,57,高橋智大,2:36.3,アタマ,**,4-4-5-5,39.5,11.9,5,460(-10),,,,[東] 土田稔,メジロ牧場,,200703010307
9,2,2,ジョーキャプテン,牡6,57,赤木高太,2:37.0,4,**,1-1-1-2,41.0,51.2,10,604(-6),,,,[西] 大橋勇樹,上田けい子,,200703010307
10,7,8,スズカプレジデント,牡4,57,芹沢純一,2:44.2,大,**,10-10-10-10,42.4,57.3,11,484(0),,,,[西] 橋田満,永井啓弍,,200703010307
中,8,10,ゼウス,牡5,57,田辺裕信,,,**,,,48.4,9,466(+4),,,,[東] 小西一男,神林幸一,,200703010307
