着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010211
1,2,2,ティアレスクイーン,牝5,52,田中勝春,1:29.2,,,3-4-3,35.3,30.7,9,472(-2),,,,[東] 杉浦宏昭,西村憲人,1478.0,200401010211
2,1,1,テイエムミシルオー,牡5,54,石橋脩,1:29.2,クビ,,1-2-2,35.8,4.7,2,464(-4),,,,[東] 伊藤圭三,竹園正繼,588.0,200401010211
3,7,9,ロングユウシャ,牡5,55,松田大作,1:29.4,1.1/4,,8-8-6,35.2,16.3,8,476(+2),,,,[西] 沖芳夫,中井敏雄,364.0,200401010211
4,7,8,ニアフュージョン,牡4,54,武士沢友,1:29.5,3/4,,3-1-1,36.2,7.3,3,460(-10),,,,[東] 本間忍,竹崎大晃,220.0,200401010211
5,5,5,ナイキアロー,牡3,53,横山典弘,1:29.5,アタマ,,11-11-8,34.7,2.6,1,448(-12),,,,[東] 古賀史生,小野誠治,145.0,200401010211
6,6,7,トゥザスターダム,牝4,52,小林徹弥,1:29.6,1/2,,10-10-8,35.1,11.9,7,474(0),,,,[西] 小島貞博,社台レースホース,,200401010211
7,8,11,ヘイセイピカイチ,牝4,55,川島信二,1:29.7,クビ,,6-4-3,35.7,11.7,6,458(+18),,,,[西] 安藤正敏,伊藤弘子,,200401010211
8,3,3,モニュメンタル,牡6,52,芹沢純一,1:29.7,クビ,,6-8-11,35.4,33.0,10,514(-14),,,,[西] 加藤敬二,前田晋二,,200401010211
9,8,10,メジロマリー,牝7,53,藤田伸二,1:29.9,1.1/2,,8-6-6,35.8,9.0,5,454(-4),,,,[東] 大久保洋,メジロ商事,,200401010211
10,4,4,アインクライマー,牝5,54,岩崎祐己,1:30.2,1.3/4,,3-3-3,36.6,8.1,4,476(-8),,,,[西] 宮徹,荒木美代治,,200401010211
11,6,6,アースクエイク,セ5,53,南井大志,1:30.4,1.1/4,,2-6-8,36.3,105.5,11,474(0),,,,[西] 鶴留明雄,簗詰貴彦,,200401010211
