着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010505
1,5,9,バロンビスティー,牡3,56,勝浦正樹,1:39.4,,**,3-3,38.0,25.0,9,518(-4),,,,[東] 尾形充弘,ビスティーズホースユニオン,500.0,200805010505
2,5,10,ダノンマスターズ,牡3,56,後藤浩輝,1:40.3,5,**,1-1,39.2,7.0,5,464(0),,,,[東] 藤沢和雄,ダノックス,200.0,200805010505
3,3,5,ミンナデワンダー,セ3,56,吉田豊,1:40.6,2,**,6-5,39.0,19.2,8,466(-2),,,,[東] 和田正道,櫻井正,130.0,200805010505
4,6,12,キクジロウ,牡3,56,中舘英二,1:40.6,ハナ,**,2-2,39.4,5.8,4,504(-4),,,,[東] 高市圭二,陣内孝則,75.0,200805010505
5,1,2,サンワードフラッグ,牡3,56,藤田伸二,1:40.7,3/4,**,3-3,39.3,4.1,1,470(-10),,,,[東] 小西一男,古谷敏明,50.0,200805010505
6,2,3,スズモンスター,牡3,56,横山典弘,1:40.7,アタマ,**,10-9,38.4,4.8,2,486(+4),,,,[東] 鈴木伸尋,小紫芳夫,,200805010505
7,8,15,ナンヨーザベース,牡3,56,柴田善臣,1:41.1,2.1/2,**,6-5,39.4,5.6,3,474(-6),,,,[東] 池上昌弘,中村徳也,,200805010505
8,3,6,ダイワマーシャル,牡3,56,北村宏司,1:41.8,4,**,9-9,39.4,66.4,12,500(+2),,,,[東] 増沢末夫,大城敬三,,200805010505
9,4,8,マイネルキャノン,牡3,56,津村明秀,1:41.9,1/2,**,8-8,39.8,123.9,14,510(+2),,,,[東] 水野貴広,サラブレッドクラブ・ラフィアン,,200805010505
10,7,13,アイディリック,牡3,56,田中勝春,1:41.9,アタマ,**,11-11,38.6,26.0,10,448(-6),,,,[東] 清水利章,加藤徹,,200805010505
11,2,4,テラモドリーミ,牡3,54,的場勇人,1:42.1,1.1/2,**,11-12,38.7,157.3,15,522(-2),,,,[東] 小林常泰,寺田工務店,,200805010505
12,7,14,ナイスラッキー,牡3,56,江田照男,1:42.5,2.1/2,**,3-5,40.8,17.5,7,522(+12),,,,[東] 谷原義明,戸部洋,,200805010505
13,1,1,マイネルハーデス,牡3,56,松岡正海,1:42.8,1.3/4,**,16-15,39.0,47.3,11,482(+16),,,,[東] 相沢郁,サラブレッドクラブ・ラフィアン,,200805010505
14,8,16,アスニムカッテウテ,牡3,56,吉田隼人,1:43.2,2.1/2,**,14-12,39.7,15.2,6,466(0),,,,[東] 畠山吉宏,植田忠司,,200805010505
15,4,7,トップコネクション,牡3,56,石橋脩,1:44.2,6,**,14-16,40.0,121.9,13,486(+6),,,,[東] 和田正道,コオロ,,200805010505
16,6,11,ミホノウォルトン,牡3,56,田面木博,1:44.4,1.1/2,**,13-12,41.0,282.6,16,454(0),,,,[東] 和田正道,山田美喜男,,200805010505
