着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020412
1,5,10,セレスケイ,牡5,57,吉田豊,1:37.2,,**,2-2,36.7,4.9,2,534(-14),,,,[東] 和田正道,岡浩二,1050.0,200805020412
2,6,11,ハードランナー,牡4,57,池添謙一,1:37.3,3/4,**,6-3,36.6,12.7,4,484(+14),,,,[東] 阿部新生,芹澤精一,420.0,200805020412
3,4,8,ニードルポイント,牡4,57,吉田隼人,1:37.4,1/2,**,4-3,36.7,2.6,1,498(+4),,,,[東] 奥平雅士,キャロットファーム,260.0,200805020412
4,6,12,スターボイジャー,牡7,56,田中博康,1:38.0,3.1/2,**,14-9,36.8,17.5,6,444(-6),,,,[東] 斎藤誠,サンデーレーシング,160.0,200805020412
5,3,6,デジデーリオ,牡6,57,小林淳一,1:38.2,1.1/4,**,13-13,36.8,65.1,13,476(+2),,,,[東] 清水美波,岡田牧雄,105.0,200805020412
6,5,9,ケイアイハクスイ,牡6,57,大野拓弥,1:38.4,1.1/4,**,11-9,37.1,45.6,12,478(+2),,,,[東] 柴崎勇,亀田守弘,,200805020412
7,3,5,ソブリンブライト,牡6,57,石神深一,1:38.5,3/4,**,11-13,37.0,108.5,14,482(-6),,,,[東] 稗田研二,藤沢牧場,,200805020412
8,1,2,スプリングザスパ,牡5,57,金子光希,1:38.7,1,**,14-15,37.0,35.8,11,448(+2),,,,[東] 柄崎孝,加藤春夫,,200805020412
9,1,1,ノワールシチー,牡4,57,村田一誠,1:38.7,クビ,**,6-9,37.5,20.8,8,492(0),,,,[東] 平井雄二,友駿ホースクラブ,,200805020412
10,8,16,ブリリアントタイム,牡4,57,柴田大知,1:38.9,1,**,9-6,37.9,16.9,5,488(+4),,,,[東] 田中清隆,芹澤精一,,200805020412
11,4,7,メインザナゲット,牡7,57,江田照男,1:38.9,アタマ,**,16-15,37.2,131.8,15,484(-6),,,,[東] 谷原義明,竹本いずみ,,200805020412
12,8,15,アポロイレヴン,牡7,57,北村宏司,1:38.9,クビ,**,9-9,37.7,21.9,9,454(-2),,,,[東] 古賀慎明,サンデーレーシング,,200805020412
13,7,13,ビッグポパイ,牡5,57,柴田善臣,1:39.1,1.1/4,**,1-1,38.7,5.0,3,498(0),,,,[西] 白井寿昭,幅田昌伸,,200805020412
14,2,4,レントゲン,牡4,57,小野次郎,1:39.4,1.3/4,**,4-6,38.4,27.9,10,440(+1),,,,[東] 加藤征弘,加藤正二郎,,200805020412
15,2,3,プロミスフェアー,牡4,57,藤岡佑介,1:40.5,7,**,6-6,39.5,20.1,7,508(-12),,,,[東] 大久保洋,臼田浩義,,200805020412
16,7,14,シルクエレメント,牡7,57,高野和馬,1:40.6,1/2,**,2-3,39.9,232.6,16,508(0),,,,[東] 谷原義明,シルク,,200805020412
