着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020504
1,6,9,グランドシャワー,牝4,57,柴田未崎,3:13.4,,,5-5-3-1,13.4,2.2,1,464(0),,,,[東] 郷原洋行,栗嶋豊明,850.0,200706020504
2,3,3,マイネルネオス,牡4,59,伊藤直人,3:13.5,クビ,,11-11-8-6,13.4,25.5,7,448(-6),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,340.0,200706020504
3,5,7,オンワードワンダー,牝5,58,浜野谷憲,3:14.8,8,,3-2-2-2,13.5,3.9,2,454(0),,,,[東] 沢峰次,オンワード牧場,210.0,200706020504
4,2,2,シルクリベラル,セ4,59,金子光希,3:15.7,5,,10-9-7-6,13.6,51.8,9,480(0),,,,[東] 矢野進,シルク,130.0,200706020504
5,7,11,ダイワラファエル,牝4,57,宇田登志,3:16.1,2.1/2,,4-4-5-5,13.6,84.6,10,506(+8),,,,[東] 増沢末夫,大城敬三,85.0,200706020504
6,3,4,ゴールドスナイパー,牡4,59,大庭和弥,3:16.1,アタマ,,9-10-10-10,13.6,48.7,8,514(0),,,,[東] 小笠倫弘,谷川牧場,,200706020504
7,4,5,トウショウビーム,牡4,59,矢原洋一,3:16.3,1.1/4,,1-1-1-3,13.6,8.2,4,490(0),,,,[東] 阿部新生,トウショウ産業,,200706020504
8,7,12,フレンドリーステラ,牝5,58,南田雅昭,3:17.2,5,,5-5-3-3,13.7,86.2,11,454(0),,,,[東] 萱野浩二,増山武志,,200706020504
9,5,8,テイエムファンキー,牡8,60,白浜雄造,3:17.2,アタマ,,13-13-12-11,13.7,12.6,5,474(+6),,,,[西] 鹿戸明,竹園正繼,,200706020504
10,6,10,パシスタ,牡4,59,五十嵐雄,3:17.6,2.1/2,,8-8-8-9,13.7,107.2,12,496(+4),,,,[東] 天間昭一,ヒダカ・ブリーダーズ・ユニオン,,200706020504
11,4,6,ジョッシュ,牡8,60,黒岩悠,3:17.9,2,,2-2-6-8,13.7,19.6,6,470(+12),,,,[東] 浅野洋一,広田健司,,200706020504
12,8,14,タケノフェロー,牡4,57,千葉直人,3:18.0,クビ,,14-14-13-12,13.8,259.0,14,456(-2),,,,[東] 成島英春,武岡雅子,,200706020504
13,8,13,テーオードラゴン,牡5,60,白坂聡,3:19.2,7,,12-12-14-14,13.8,185.1,13,492(-6),,,,[西] 鹿戸明,小笹公也,,200706020504
14,1,1,メイショウシンゲツ,牡5,60,嘉堂信雄,3:20.5,8,,7-7-11-12,13.9,5.7,3,498(-2),,,,[西] 池添兼雄,松本好雄,,200706020504
