着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050712
1,7,14,コンティネント,牡3,56,後藤浩輝,1:35.8,,**,2-1-1,35.9,2.2,1,514(+6),,,,[西] 音無秀孝,近藤英子,1523.4,200706050712
2,7,13,コアレスストーム,セ4,57,小野次郎,1:35.8,アタマ,**,1-2-2,35.6,16.9,8,514(+2),,,,[東] 藤原辰雄,小林昌志,602.4,200706050712
3,8,16,シンボリハレー,牡4,57,木幡初広,1:35.9,1/2,**,10-11-10,35.0,37.2,10,448(-2),,,,[東] 古賀慎明,シンボリ牧場,376.2,200706050712
4,2,3,アンテリオール,牡6,57,戸崎圭太,1:36.0,1/2,**,7-5-5,35.4,105.2,14,486(0),,,,[東] 小桧山悟,柴原榮,220.0,200706050712
5,1,1,マイネヴェロナ,牝3,54,小林淳一,1:36.1,1/2,**,4-3-3,35.8,14.4,5,500(0),,,,[東] 堀井雅広,サラブレッドクラブ・ラフィアン,148.0,200706050712
6,8,15,サララ,牝5,55,勝浦正樹,1:36.2,1/2,**,16-16-14,34.6,16.0,7,450(-10),,,,[東] 本間忍,高瀬真尚,,200706050712
7,6,11,アクロスザヘイブン,牝4,55,柴田善臣,1:36.2,アタマ,**,7-5-7,35.6,8.7,4,478(+6),,,,[東] 中野隆良,社台レースホース,,200706050712
8,4,8,ストールンブライド,牝4,55,キネーン,1:36.4,1.1/4,**,13-8-7,35.7,21.6,9,482(+12),,,,[東] 堀宣行,高野葉子,,200706050712
9,3,6,エプソムメサイア,牝4,55,高山太郎,1:36.4,ハナ,**,13-13-10,35.3,257.3,16,460(+8),,,,[東] 武藤善則,ジャパン・ホースマン・クラブ,,200706050712
10,3,5,コアレスコジーン,セ4,57,蛯名正義,1:36.4,ハナ,**,10-11-10,35.5,6.8,2,476(0),,,,[東] 和田正道,小林昌志,,200706050712
11,2,4,ジュラナスリング,牡7,57,吉田隼人,1:36.4,クビ,**,7-8-7,35.7,37.4,11,454(+4),,,,[東] 松山康久,サンデーレーシング,,200706050712
12,5,10,ノーリプライ,セ3,56,松岡正海,1:36.5,クビ,**,13-13-14,35.4,7.9,3,486(+6),,,,[東] 鈴木康弘,高瀬真尚,,200706050712
13,6,12,コスモミール,牝4,55,菊沢隆徳,1:36.7,1.1/4,**,12-15-16,35.3,62.3,13,474(0),,,,[東] 根本康広,ビッグレッドファーム,,200706050712
14,4,7,リンガフランカ,牝5,55,横山典弘,1:36.8,クビ,**,4-5-5,36.3,14.6,6,460(-2),,,,[西] 森秀行,サンデーレーシング,,200706050712
15,1,2,ヤクモオーカン,牡4,57,大野拓弥,1:36.9,3/4,**,2-3-3,36.6,134.8,15,460(-6),,,,[東] 杉浦宏昭,山崎牧場,,200706050712
16,5,9,ディーアールボーイ,牡3,56,江田照男,1:37.1,1,**,4-8-10,36.3,53.2,12,468(+4),,,,[東] 田子冬樹,長谷川文夫,,200706050712
