着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020609
1,3,5,モエレフィールド,牡5,57,大庭和弥,1:34.0,,**,1-1-1,36.8,20.0,8,516(+2),,,,[東] 中野栄治,齋藤實,1523.4,200806020609
2,1,2,ベルジュール,牡5,57,柴山雄一,1:34.4,2.1/2,**,10-7-5,35.6,5.4,3,474(-6),,,,[東] 畠山吉宏,社台レースホース,602.4,200806020609
3,4,7,パートゥーアワーズ,牡6,57,北村宏司,1:34.6,1.1/2,**,15-10-9,35.6,8.6,6,456(0),,,,[東] 古賀慎明,吉田和美,376.2,200806020609
4,6,11,シンボリハレー,牡5,57,木幡初広,1:35.0,2.1/2,**,8-10-9,36.0,4.8,1,444(0),,,,[東] 古賀慎明,シンボリ牧場,220.0,200806020609
5,2,4,リバイバルシチー,牡4,57,幸英明,1:35.0,クビ,**,8-7-5,36.3,31.0,10,492(-4),,,,[東] 松山将樹,友駿ホースクラブ,148.0,200806020609
6,1,1,キングオザー,牡6,57,土谷智紀,1:35.0,アタマ,**,5-6-5,36.4,69.3,11,456(-6),,,,[東] 鈴木勝美,斉藤等,,200806020609
7,7,14,タケデンノキボー,牡7,57,高橋智大,1:35.4,2.1/2,**,13-14-14,36.1,77.4,12,512(-12),,,,[東] 奥平雅士,武市弘,,200806020609
8,4,8,コアレスコジーン,セ5,57,蛯名正義,1:35.4,アタマ,**,13-10-11,36.4,6.4,4,474(+2),,,,[東] 和田正道,小林昌志,,200806020609
9,3,6,ビーアデビル,牝4,55,武士沢友,1:35.9,3,**,4-4-5,37.4,27.9,9,446(+4),,,,[東] 保田一隆,ミルファーム,,200806020609
10,5,10,ハセノダンディ,牡7,57,小林淳一,1:36.0,1/2,**,10-14-14,36.7,133.8,13,488(-4),,,,[東] 大江原哲,長谷川成利,,200806020609
11,6,12,ダイワギブソン,牡4,56,内田博幸,1:36.2,1,**,2-4-4,37.7,7.5,5,484(-2),,,,[東] 上原博之,大城敬三,,200806020609
12,7,13,フィクシアス,牡4,57,後藤浩輝,1:36.3,3/4,**,10-13-11,37.2,10.0,7,464(-6),,,,[東] 浅野洋一,井上修一,,200806020609
13,8,16,エイワジョリー,牝6,55,田中博康,1:36.4,1/2,**,2-2-2,38.2,141.9,14,466(0),,,,[東] 菊川正達,永井公太郎,,200806020609
14,5,9,フクノファイン,牡7,57,大野拓弥,1:36.5,クビ,**,16-16-16,36.6,232.2,15,462(+4),,,,[東] 嶋田潤,小沼博,,200806020609
15,2,3,パレスエベレスト,牡6,57,鷹野宏史,1:36.8,2,**,5-2-2,38.6,235.3,16,466(+26),,,,[東] 武藤善則,西村豊,,200806020609
16,8,15,フェラーリセブン,牡5,57,武豊,1:38.1,8,**,5-7-11,39.3,5.3,2,492(-4),,,,[東] 藤沢和雄,市川義美,,200806020609
