着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020308
1,3,4,シベリアンライオン,牡5,57,田中勝春,1:44.9,,**,13-13-9-4,37.8,13.4,6,504(-6),,,,[東] 堀井雅広,藤田与志男,740.0,200703020308
2,4,6,ペイデイ,セ5,57,松岡正海,1:45.0,3/4,**,5-4-3-1,38.5,3.7,2,484(+6),,,,[東] 栗田博憲,齊藤四方司,300.0,200703020308
3,2,2,ウインバリエンテ,セ6,57,安藤光彰,1:45.2,1.1/4,**,9-9-9-8,38.1,76.0,11,446(-10),,,,[東] 清水英克,ウイン,190.0,200703020308
4,8,15,タイキプライム,牡4,57,中舘英二,1:45.9,4,**,2-2-2-2,39.6,2.5,1,508(-4),,,,[東] 藤沢和雄,大樹ファーム,110.0,200703020308
5,4,7,レイジングザバー,牡4,57,石橋脩,1:45.9,アタマ,**,1-1-1-2,39.8,8.8,4,490(0),,,,[東] 伊藤圭三,泉俊二,74.0,200703020308
6,6,10,レオティアラ,牝3,51,大野拓弥,1:46.5,3.1/2,**,12-12-9-5,39.5,31.2,8,478(-4),,,,[東] 杉浦宏昭,レオ,,200703020308
7,8,14,モンプランス,牡6,57,大庭和弥,1:46.6,クビ,**,11-11-12-11,39.2,59.7,10,480(+2),,,,[東] 小笠倫弘,ヒダカ・ブリーダーズ・ユニオン,,200703020308
8,5,8,ダンシングクリス,牡4,57,吉田隼人,1:46.7,1/2,**,9-9-7-5,39.8,5.9,3,450(-12),,,,[東] 秋山雅一,森保彦,,200703020308
9,5,9,キングベガロード,牡5,57,難波剛健,1:48.2,9,**,4-4-6-8,41.5,88.5,12,516(0),,,,[西] 高橋成忠,ダービー社,,200703020308
10,1,1,フサイチカムーン,牡3,54,土谷智紀,1:48.7,3,**,5-6-7-11,41.8,11.6,5,490(-10),,,,[東] 池上昌弘,関口房朗,,200703020308
11,2,3,サラトガ,牝3,52,蛯名正義,1:49.5,5,**,5-6-12-13,42.2,46.2,9,490(+20),,,,[東] 本郷一彦,平井裕,,200703020308
12,7,13,ナリタベガ,牡4,54,的場勇人,1:49.5,アタマ,**,5-6-3-8,42.9,115.2,13,496(-6),,,,[西] 藤沢則雄,オースミ,,200703020308
13,7,12,ソーマサイト,牝4,55,後藤浩輝,1:49.8,1.3/4,**,2-2-3-5,43.3,30.9,7,494(-6),,,,[東] 戸田博文,キャロットファーム,,200703020308
14,6,11,エイユートレジャー,牡5,54,千葉直人,1:50.6,5,**,14-14-14-14,42.0,435.1,14,452(+8),,,,[東] 保田一隆,笹部義則,,200703020308
除,3,5,コウギョウヘイロー,牡4,54,宮崎北斗,,,**,,,---,,464(-16),,,,[東] 稗田研二,菊地捷士,,200703020308
