着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010506
1,1,1,ノゾミヒカル,セ3,56,横山典弘,1:09.8,,**,1-1,35.6,10.7,5,448(0),,,,[東] 後藤由之,富士開発,500.0,200701010506
2,1,2,ハギノエアロ,牝3,54,安藤勝己,1:10.3,3,**,5-7,35.7,4.1,3,446(-2),,,,[西] 鮫島一歩,安岡美津子,200.0,200701010506
3,8,16,キングケイザンオー,牡3,53,佐藤聖也,1:10.7,2.1/2,**,3-2,36.2,36.6,9,460(+6),,,,[東] 畠山重則,増田陽一,130.0,200701010506
4,4,8,ニシノマンゲキョウ,牝3,53,北村友一,1:10.8,1/2,**,3-4,36.4,12.7,6,458(0),,,,[東] 武藤善則,西山茂行,75.0,200701010506
5,3,6,ハニーダンサー,牝3,54,小林徹弥,1:10.8,クビ,**,8-7,36.0,17.0,7,454(-4),,,,[西] 沖芳夫,大島牧場,50.0,200701010506
6,6,12,アグネスモリガン,牝3,54,藤田伸二,1:11.0,1.1/4,**,8-7,36.2,3.8,2,426(-6),,,,[西] 長浜博之,渡辺孝男,,200701010506
7,2,3,ヴィンテージ,牝3,54,鈴来直人,1:11.1,1/2,**,12-11,35.9,89.2,11,460(+6),,,,[東] 鈴木勝美,レーシングホースジャパン,,200701010506
8,5,10,フラッシュダンス,牝3,54,勝浦正樹,1:11.1,ハナ,**,10-10,36.1,25.9,8,450(+12),,,,[東] 伊藤正徳,前川企画,,200701010506
9,7,13,ラードロジュノー,牝3,54,古川吉洋,1:11.2,1/2,**,12-12,36.0,92.8,12,452(+8),,,,[東] 伊藤伸一,村中徳広,,200701010506
10,8,15,アースタマチャン,牝3,54,荻野要,1:11.2,ハナ,**,2-2,37.0,62.4,10,470(+44),,,,[西] 野元昭,松山増男,,200701010506
11,4,7,トウカイギルト,牡3,56,四位洋文,1:11.3,クビ,**,5-4,36.7,9.1,4,488(+6),,,,[東] 的場均,内村正則,,200701010506
12,6,11,ネイティブゴールド,牝3,51,草野太郎,1:11.3,クビ,**,16-16,35.6,498.7,16,428(0),,,,[西] 平田修,鈴木義孝,,200701010506
13,2,4,オースノムスメ,牝3,54,池添謙一,1:11.5,1.1/4,**,5-4,36.9,3.6,1,500(+6),,,,[西] 鶴留明雄,林順子,,200701010506
14,3,5,ブルーアルテミス,牝3,51,丸田恭介,1:11.5,クビ,**,12-14,36.3,226.7,14,422(+14),,,,[西] 武宏平,ブルーマネジメント,,200701010506
15,5,9,ベルモントダッシュ,牡3,53,小島太一,1:11.8,1.3/4,**,10-12,36.7,297.0,15,500(+16),,,,[東] 小島太,ベルモントファーム,,200701010506
16,7,14,ニシノアリエナイ,牝3,54,藤岡佑介,1:11.9,3/4,**,12-14,36.7,104.8,13,470(+2),,,,[西] 北出成人,西山茂行,,200701010506
