着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020201
1,7,7,トウカイファイン,牝2,54,柴山雄一,1:10.8,,**,2-1,35.9,9.9,3,476(+2),,,,[東] 後藤由之,内村正則,500.0,200601020201
2,8,10,ラストベガ,牝2,54,川島信二,1:11.1,1.3/4,**,3-3,36.0,2.4,2,418(+2),,,,[東] 加賀武見,吉田昭一,200.0,200601020201
3,5,5,ケイアイアップヒル,牡2,54,藤岡佑介,1:11.3,1.1/2,**,5-4,35.8,40.7,6,444(-12),,,,[西] 加用正,啓愛義肢材料販売所,130.0,200601020201
4,1,1,イエローファイト,牝2,54,五十嵐冬,1:11.6,1.3/4,**,8-6,35.8,33.5,5,470(+10),,,,[東] 和田正道,古賀和夫,75.0,200601020201
5,2,2,ハギノエアロ,牝2,54,藤田伸二,1:11.9,1.3/4,**,4-5,36.6,1.7,1,460(-2),,,,[西] 鮫島一歩,安岡美津子,50.0,200601020201
6,8,9,ディープハニー,牝2,54,武英智,1:12.2,1.3/4,**,5-6,36.7,47.2,7,440(+2),,,,[西] 山内研二,深見敏男,,200601020201
7,4,4,ミズホプリンス,牡2,54,芹沢純一,1:12.2,ハナ,**,9-9,36.2,123.2,9,472(-6),,,,[東] 小林常泰,ダイヤモンドファーム,,200601020201
8,6,6,レッドソウル,牡2,54,武幸四郎,1:12.5,2,**,5-6,37.0,20.0,4,456(+4),,,,[西] 古川平,天羽礼治牧場,,200601020201
9,7,8,アイティメルヘン,牝2,51,黛弘人,1:12.8,1.3/4,**,9-9,36.8,142.5,10,454(-2),,,,[東] 吉永正人,岩本允,,200601020201
10,3,3,ダンツクラフト,牝2,54,松田大作,1:13.3,3,**,1-2,38.5,49.2,8,494(+6),,,,[西] 山内研二,山元哲二,,200601020201
