着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010105
1,4,7,チョウノヨウニマイ,牝3,54,松岡正海,1:27.9,,**,3-3,38.6,1.8,1,498(0),,,,[東] 手塚貴久,菅原太陽,700.0,200705010105
2,5,9,アップグレーデッド,牡3,56,加藤士津,1:27.9,クビ,**,4-4,38.4,16.9,6,482(0),,,,[東] 加藤和宏,大樹ファーム,280.0,200705010105
3,3,5,フサイチリニモ,牝3,54,横山典弘,1:28.3,2.1/2,**,13-12,37.4,5.6,2,472(0),,,,[東] 古賀史生,関口房朗,180.0,200705010105
4,2,4,キタサンダイオウ,牡3,56,武士沢友,1:28.9,3.1/2,**,8-8,38.7,82.7,12,480(0),,,,[東] 中野渡清,大野商事,110.0,200705010105
5,3,6,ボストンアサーテン,牡3,56,勝浦正樹,1:28.9,ハナ,**,2-1,39.7,22.3,8,514(0),,,,[東] 杉浦宏昭,小林英一,70.0,200705010105
6,8,16,メタリック,牡3,55,吉田隼人,1:28.9,ハナ,**,4-5,39.2,7.2,3,462(0),,,,[東] 手塚貴久,ターフ・スポート,,200705010105
7,8,15,ブルーカーディナル,牡3,56,石神深一,1:29.0,クビ,**,1-2,39.8,16.6,5,510(0),,,,[東] 佐藤吉勝,荻伏レーシング・クラブ,,200705010105
8,1,1,ケイアイシアター,牝3,54,武豊,1:29.1,1/2,**,6-6,39.1,11.1,4,486(0),,,,[東] 秋山雅一,亀田守弘,,200705010105
9,6,12,サトノユウジ,牡3,53,的場勇人,1:29.2,クビ,**,15-14,38.0,73.6,11,524(0),,,,[東] 的場均,里見治,,200705010105
10,2,3,スミノチェンタウロ,牡3,56,ペリエ,1:30.0,5,**,10-9,39.4,21.8,7,444(0),,,,[東] 清水美波,長井純一,,200705010105
11,7,13,プラズマトウショウ,牝3,54,小野次郎,1:30.0,ハナ,**,6-6,40.0,62.6,9,434(0),,,,[東] 古賀史生,トウショウ産業,,200705010105
12,5,10,コパドムンド,牡3,56,柴山雄一,1:30.0,クビ,**,8-14,38.8,63.2,10,458(0),,,,[東] 畠山吉宏,吉田照哉,,200705010105
13,1,2,イガノガイセン,牡3,56,北村宏司,1:30.0,ハナ,**,11-9,39.3,179.6,13,466(0),,,,[東] 水野貴広,五十嵐政則,,200705010105
14,6,11,ヒシカツレーザー,牡3,53,千葉直人,1:30.7,4,**,16-16,38.5,442.6,16,506(0),,,,[東] 小林常泰,阿部雅英,,200705010105
15,4,8,ビクトリアスチアー,牝3,54,村田一誠,1:31.1,2.1/2,**,13-12,40.1,220.3,14,420(0),,,,[東] 山田要一,日進牧場,,200705010105
16,7,14,カリズマウイッシュ,セ3,56,江田照男,1:32.1,6,**,11-9,41.5,387.4,15,450(0),,,,[東] 菅原泰夫,篠木俊二,,200705010105
