着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010601
1,7,8,ウィズディクタット,牡2,54,岩田康誠,1:10.5,,**,4-2,35.1,5.5,4,484(+2),,,,[西] 矢作芳人,加藤守,500.0,200601010601
2,4,4,プレーザヒーロー,牡2,54,松田大作,1:10.5,クビ,**,1-1,35.4,3.0,1,474(-2),,,,[西] 五十嵐忠,山田貞蔵,200.0,200601010601
3,6,6,メイショウハピネス,牝2,54,武幸四郎,1:10.8,2,**,8-7,35.0,4.1,2,464(-4),,,,[西] 安田伊佐,松本好雄,130.0,200601010601
4,5,5,アタゴコマンダー,牡2,54,藤田伸二,1:10.9,クビ,**,5-5,35.4,9.9,6,474(-2),,,,[東] 中野栄治,坪野谷和平,75.0,200601010601
5,3,3,ユキノマーガレット,牝2,54,須貝尚介,1:11.0,3/4,**,2-2,35.7,7.9,5,446(0),,,,[西] 須貝彦三,遠藤宗義,50.0,200601010601
6,7,7,ヤマノミライ,牝2,54,菊沢隆徳,1:11.1,1/2,**,2-2,35.9,64.1,8,446(0),,,,[東] 加賀武見,澤村敏雄,,200601010601
7,8,9,トーセンクラウン,牡2,54,本田優,1:12.0,5,**,5-5,36.5,4.9,3,460(-4),,,,[東] 菅原泰夫,島川隆哉,,200601010601
8,2,2,ミスワンダフル,牝2,54,川島信二,1:12.5,3,**,8-8,36.7,79.4,9,426(+2),,,,[西] 安藤正敏,伊藤伸一,,200601010601
9,8,10,エリスシチー,牝2,54,秋山真一,1:14.3,大,**,7-9,38.7,31.0,7,468(-6),,,,[西] 岡田稲男,友駿ホースクラブ,,200601010601
10,1,1,セイカスクワート,牡2,54,郷原洋司,1:14.8,3,**,8-9,39.0,178.3,10,408(-6),,,,[東] 南田美知,久米大,,200601010601
