着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020302
1,8,12,キモンホワイト,牡3,56,北村宏司,1:56.1,,**,10-10-1-2,38.5,57.8,9,494(0),,,,[東] 上原博之,小林祥晃,500.0,200806020302
2,5,6,セイカカリンバ,牡3,56,松岡正海,1:56.9,5,**,1-1-2-1,39.2,8.1,4,450(-8),,,,[東] 相沢郁,久米大,200.0,200806020302
3,1,1,レオアヴァロン,牡3,56,吉田隼人,1:57.8,5,**,4-3-6-4,39.8,2.4,1,502(-4),,,,[東] 中川公成,レオ,130.0,200806020302
4,7,10,モリトパラダイス,牡3,56,佐藤哲三,1:57.9,1/2,**,4-5-6-7,39.8,10.5,5,466(0),,,,[東] 阿部新生,石橋忠之,75.0,200806020302
5,6,8,キクジロウ,牡3,56,横山典弘,1:57.9,ハナ,**,3-3-4-6,40.1,4.3,2,504(0),,,,[東] 高市圭二,陣内孝則,50.0,200806020302
6,6,7,アイディリック,牡3,55,田中博康,1:58.1,1.1/2,**,12-12-12-10,39.5,94.9,11,446(-2),,,,[東] 清水利章,加藤徹,,200806020302
7,8,11,ファレラート,牡3,56,内田博幸,1:58.1,ハナ,**,4-7-2-2,40.4,16.4,7,530(-6),,,,[東] 加藤征弘,サンデーレーシング,,200806020302
8,4,4,イケドラゴン,牡3,56,勝浦正樹,1:58.3,3/4,**,11-10-9-8,40.0,5.7,3,530(-2),,,,[東] 石毛善彦,池田豊治,,200806020302
9,5,5,ストロングマリオン,牡3,56,木幡初広,1:58.4,1/2,**,2-2-4-4,40.6,31.7,8,454(-6),,,,[東] 宗像義忠,村木篤,,200806020302
10,3,3,コスモプランス,牡3,56,柴山雄一,1:58.8,2.1/2,**,8-8-9-8,40.4,14.6,6,500(-2),,,,[東] 菅原泰夫,ビッグレッドファーム,,200806020302
11,7,9,スガノゴールド,牡3,56,大野拓弥,2:00.0,7,**,8-8-9-10,41.7,111.6,12,458(0),,,,[東] 松永康利,菅原光太郎,,200806020302
12,2,2,ゴールデンドーター,牝3,54,五十嵐雄,2:02.0,大,**,4-5-6-10,43.9,84.8,10,460(-2),,,,[東] 大江原哲,楠田均,,200806020302
