着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010211
1,2,3,スリーアベニュー,牡5,54,田中勝春,1:10.0,,**,14-12,36.1,5.2,3,502(0),,,,[西] 小野幸治,永井商事,3958.8,200706010211
2,4,7,リミットレスビッド,牡8,59,蛯名正義,1:10.1,3/4,**,7-6,36.7,7.4,4,504(-10),,,,[西] 加用正,社台レースホース,1616.8,200706010211
3,4,8,ニシノコンサフォス,牡7,57,和田竜二,1:10.2,クビ,**,2-2,37.2,4.4,2,538(-2),,,,[西] 宮本博,西山茂行,988.4,200706010211
4,6,12,ニホンピロサート,牡9,57.5,勝浦正樹,1:10.3,1/2,**,14-11,36.4,45.0,10,510(-2),,,,[西] 目野哲也,小林百太郎,590.0,200706010211
5,6,11,サチノスイーティー,牝4,52,村田一誠,1:10.4,1/2,**,5-4,37.2,20.5,7,452(0),,,,[東] 平井雄二,佐藤幸彦,390.0,200706010211
6,3,5,セレスダイナミック,牡4,52,吉田隼人,1:11.0,3.1/2,**,16-15,36.8,135.5,14,492(-2),,,,[西] 福永甲,岡浩二,,200706010211
7,8,15,カフェボストニアン,牡8,54,菊沢隆徳,1:11.2,1.1/4,**,5-4,38.1,158.0,15,540(+8),,,,[東] 松山康久,西川光一,,200706010211
8,5,9,エイシンボーダン,牡6,55,柴山雄一,1:11.2,クビ,**,7-8,37.8,62.1,12,492(-4),,,,[西] 鮫島一歩,平井豊光,,200706010211
9,1,1,アグネスジェダイ,牡5,59,横山典弘,1:11.4,1.1/2,**,10-8,37.9,39.4,8,486(+3),,,,[西] 森秀行,渡辺孝男,,200706010211
10,7,14,コパノフウジン,牡5,56,後藤浩輝,1:11.5,1/2,**,2-3,38.5,13.4,6,458(-8),,,,[西] 宮徹,小林祥晃,,200706010211
11,1,2,ダイワメンフィス,牡6,55,北村宏司,1:11.5,ハナ,**,11-12,37.7,54.7,11,504(+8),,,,[東] 増沢末夫,大城敬三,,200706010211
12,5,10,エイシンセイテン,牡4,52,吉田豊,1:11.9,2.1/2,**,7-8,38.5,173.3,16,480(+4),,,,[東] 畠山吉宏,平井豊光,,200706010211
13,8,16,ジョイフルハート,牡6,59,中舘英二,1:12.0,クビ,**,1-1,39.3,2.8,1,514(+6),,,,[西] 小野幸治,名古屋友豊,,200706010211
14,3,6,ダイワパッション,牝4,53,柴田善臣,1:12.2,1.1/4,**,11-15,38.4,43.7,9,476(+10),,,,[東] 増沢末夫,大城敬三,,200706010211
15,2,4,プレシャスカフェ,牡8,56,バルジュ,1:13.0,5,**,11-12,39.3,64.4,13,490(+2),,,,[東] 小島太,西川光一,,200706010211
16,7,13,サンアディユ,牝5,53,小牧太,1:13.1,3/4,**,2-6,40.2,11.8,5,492(-4),,,,[西] 音無秀孝,松岡隆雄,,200706010211
