着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030412
1,1,2,ポップロック,牡6,58.5,武豊,2:31.4,,**,5-6-11-8,34.5,2.9,1,490(0),,,,[西] 角居勝彦,吉田勝己,5937.2,200705030412
2,6,11,ココナッツパンチ,牡3,51,吉田豊,2:31.4,クビ,**,7-8-13-12,34.3,7.7,4,452(-4),,,,[東] 大久保洋,吉田照哉,2339.2,200705030412
3,5,10,アドマイヤフジ,牡5,57,福永祐一,2:31.6,1.1/2,**,2-2-4-3,35.2,19.7,6,518(-8),,,,[西] 橋田満,近藤利一,1519.6,200705030412
4,2,3,アドマイヤモナーク,牡6,55,岩田康誠,2:32.0,2.1/2,**,9-11-13-12,34.9,24.6,8,476(-6),,,,[西] 松田博資,近藤利一,870.0,200705030412
5,3,6,ゴーウィズウィンド,牡8,52,後藤浩輝,2:32.2,1,**,4-4-2-2,36.1,104.1,16,458(-6),,,,[東] 国枝栄,岡田牧雄,580.0,200705030412
6,8,18,センカク,牡5,53,江田照男,2:32.2,クビ,**,5-8-9-5,35.6,41.9,13,480(-2),,,,[東] 池上昌弘,中村政勝,,200705030412
7,2,4,アドマイヤタイトル,牡5,55,田中勝春,2:32.2,ハナ,**,14-8-4-5,35.6,6.6,3,504(-4),,,,[東] 河野通文,近藤利一,,200705030412
8,5,9,アドバンテージ,牡4,52,松岡正海,2:32.3,クビ,**,1-1-1-1,36.3,25.0,9,482(-2),,,,[東] 萩原清,ノースヒルズマネジメント,,200705030412
9,3,5,ソーユアフロスト,牡6,55,蛯名正義,2:32.3,クビ,**,2-3-8-5,35.7,37.3,11,536(+4),,,,[東] 勢司和浩,臼田浩義,,200705030412
10,8,17,トウカイトリック,牡5,58,幸英明,2:32.4,クビ,**,9-13-12-12,35.2,4.8,2,436(-2),,,,[西] 松元省一,内村正則,,200705030412
11,4,7,ローズプレステージ,牡3,49,上村洋行,2:32.6,1.1/2,**,9-13-13-15,35.2,20.4,7,440(+6),,,,[西] 橋口弘次,サンデーレーシング,,200705030412
12,4,8,マイネルネオス,牡4,51,津村明秀,2:32.8,1.1/2,**,16-17-18-17,35.2,31.9,10,446(+4),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,,200705030412
13,8,16,ブリットレーン,牡8,51,菊沢隆徳,2:33.0,1.1/4,**,7-11-9-8,36.1,196.3,17,494(0),,,,[東] 加賀武見,ヒダカ・ブリーダーズ・ユニオン,,200705030412
14,6,12,チャクラ,牡7,54,安藤光彰,2:33.6,3.1/2,**,15-17-16-16,36.1,89.4,15,470(+2),,,,[西] 安達昭夫,田所英子,,200705030412
15,7,14,メイショウオウテ,牡5,56,四位洋文,2:34.1,3,**,16-4-3-3,37.6,12.8,5,450(+4),,,,[西] 梅田智之,松本好雄,,200705030412
16,7,13,グラスポジション,牡8,53,村田一誠,2:34.1,アタマ,**,9-6-6-11,37.1,200.4,18,444(-8),,,,[東] 尾形充弘,半沢,,200705030412
17,1,1,チェストウイング,牡6,55,北村宏司,2:34.6,3,**,13-15-6-8,37.8,38.3,12,442(+8),,,,[東] 秋山雅一,臼田浩義,,200705030412
18,7,15,ダディーズドリーム,牡8,55,安藤勝己,2:45.3,大,**,16-15-17-18,46.5,46.6,14,470(-6),,,,[西] 松田博資,サンデーレーシング,,200705030412
