着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030104
1,8,13,ミヤビペルセウス,牡7,60,穂苅寿彦,3:37.9,,,5-3-2-1,13.2,2.7,2,478(-4),,,,[東] 戸田博文,村上義勝,1500.0,200705030104
2,5,8,コウエイトライ,牝6,59,小坂忠士,3:40.5,大,,2-2-1-2,13.4,2.0,1,474(-20),,,,[西] 田所清広,伊東政清,600.0,200705030104
3,6,9,ビジネスサイクル,セ8,60,宗像徹,3:40.8,2,,7-7-6-5,13.4,23.8,5,416(+4),,,,[東] 西塚安夫,島田久,380.0,200705030104
4,8,14,メジロベイシンガー,牝6,59,山本康志,3:40.9,1/2,,3-3-3-3,13.4,41.2,7,480(0),,,,[東] 大久保洋,メジロ牧場,230.0,200705030104
5,3,4,ユキノアメージング,牡8,59,五十嵐雄,3:41.5,3.1/2,,1-1-3-3,13.4,12.4,4,504(-2),,,,[東] 増沢末夫,井上基之,150.0,200705030104
6,1,1,アートレータ,牡8,59,柴田大知,3:41.6,クビ,,4-5-5-5,13.4,145.2,12,444(-2),,,,[東] 高松邦男,伊達秀和,,200705030104
7,6,10,リキアイガイセン,牡6,59,沢昭典,3:41.6,アタマ,,11-11-12-11,13.4,46.1,8,492(-2),,,,[東] 菅原泰夫,高山幸雄,,200705030104
8,5,7,アインオーセン,牡6,60,林満明,3:41.7,3/4,,8-8-9-9,13.4,73.2,10,526(+16),,,,[西] 崎山博樹,アイナカ商事,,200705030104
9,7,11,メイショウオオナミ,牡6,59,嘉堂信雄,3:42.4,4,,6-6-7-7,13.5,27.5,6,480(0),,,,[西] 池添兼雄,松本好雄,,200705030104
10,3,3,コスモグラッチェ,牡4,58,江田勇亮,3:42.5,クビ,,10-10-8-7,13.5,120.0,11,474(-6),,,,[東] 郷原洋行,ビッグレッドファーム,,200705030104
11,7,12,プロスパードン,牡5,59,高野和馬,3:42.7,1.1/2,,9-9-10-10,13.5,70.3,9,442(0),,,,[東] 星野忍,三枝栄二,,200705030104
12,4,5,ウエスタンリピート,牝5,57,蓑島靖典,3:45.4,大,,12-13-13-13,13.7,167.8,13,418(+22),,,,[東] 平井雄二,西川賢,,200705030104
13,4,6,ホリディオンワード,牝6,57,柴田未崎,3:48.3,大,,12-12-11-12,13.8,220.6,14,492(+10),,,,[東] 郷原洋行,樫山ハル,,200705030104
中,2,2,テイエムトッパズレ,牡4,58,佐久間寛,,,,,,7.7,3,438(-10),,,,[西] 鹿戸明,竹園正繼,,200705030104
