着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050510
1,3,4,レオマイスター,牡2,55,田中勝春,1:35.2,,**,14-12-10,35.2,3.7,1,482(-6),,,,[東] 古賀慎明,レオ,1042.7,200706050510
2,7,12,タケショウオージ,牡2,55,北村宏司,1:35.2,クビ,**,11-9-8,35.4,3.7,2,440(+2),,,,[東] 国枝栄,ナイト商事,412.2,200706050510
3,6,10,メスナー,牡2,55,大庭和弥,1:35.9,4,**,2-2-1,37.1,52.0,10,444(-4),,,,[東] 稲葉隆一,岡田繁幸,256.1,200706050510
4,8,14,タマモスクワート,牡2,55,吉田隼人,1:35.9,ハナ,**,7-5-5,36.5,11.8,5,478(+6),,,,[東] 中川公成,タマモ,150.0,200706050510
5,7,13,ルシフェリン,牡2,55,蛯名正義,1:36.1,1.1/4,**,7-6-6,36.5,3.9,3,454(-4),,,,[東] 二ノ宮敬,社台レースホース,100.0,200706050510
6,1,1,ニシノマルス,牡2,55,村田一誠,1:36.2,3/4,**,3-3-3,37.2,8.3,4,474(+16),,,,[東] 高橋祥泰,西山茂行,,200706050510
7,2,2,レディリバティー,牝2,54,後藤浩輝,1:36.7,3,**,12-9-10,36.8,14.3,6,466(-6),,,,[東] 土田稔,ロードホースクラブ,,200706050510
8,4,6,ミサトマーブル,牡2,55,村上忍,1:36.8,3/4,**,3-9-12,36.9,307.8,15,478(-10),,,,[東] 谷原義明,戸部洋,,200706050510
9,5,8,グレートイースタン,牡2,55,真島大輔,1:36.9,クビ,**,12-14-12,36.6,162.6,14,496(+4),,,,[地] 小野寺晋,中原哲郎,,200706050510
10,8,15,ブライダルフェア,牝2,54,勝浦正樹,1:37.1,1,**,10-6-9,37.4,27.4,9,488(-4),,,,[東] 柴崎勇,グリーンファーム,,200706050510
11,5,9,スターダム,牝2,54,郷原洋司,1:37.1,クビ,**,3-6-6,37.5,111.2,12,488(+6),,,,[東] 郷原洋行,栗嶋豊明,,200706050510
12,6,11,ナンヨーリバー,牡2,55,柴田善臣,1:37.3,1.1/4,**,3-3-3,38.3,19.2,7,506(+14),,,,[東] 池上昌弘,中村徳也,,200706050510
13,2,3,テイクミーザスター,牡2,55,戸崎圭太,1:37.4,クビ,**,14-14-14,37.0,99.6,11,458(-12),,,,[地] 松浦裕之,備前島敏子,,200706050510
14,3,5,トーセンジークレフ,牡2,55,田中博康,1:37.5,3/4,**,1-1-2,39.0,26.8,8,496(-6),,,,[東] 斎藤宏,島川隆哉,,200706050510
15,4,7,エスペシアル,牝2,54,小野次郎,1:37.8,1.3/4,**,7-12-15,37.8,124.7,13,452(-4),,,,[東] 伊藤伸一,矢野喜代春,,200706050510
