着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010411
1,3,3,サクラオリオン,牡6,55,松岡正海,2:01.1,,**,3-3-3-4,35.0,10.6,5,472(+4),,,,[西] 池江泰郎,さくらコマース,1855.9,200801010411
2,8,11,ファストロック,牡4,57.5,安藤勝己,2:01.1,クビ,**,4-4-3-2,35.0,1.8,1,490(+2),,,,[東] 藤沢和雄,広尾レース,737.4,200801010411
3,6,6,イースター,牡5,57.5,横山典弘,2:01.2,1/2,**,7-5-5-5,35.0,8.5,4,438(-12),,,,[西] 平田修,吉田勝己,463.7,200801010411
4,7,9,ツアーデフォース,セ5,54,松田大作,2:01.2,アタマ,**,1-1-1-1,35.5,18.4,6,470(0),,,,[西] 松永幹夫,ノースヒルズマネジメント,270.0,200801010411
5,7,8,ショートローブス,牡8,53,北村友一,2:01.4,1,**,10-10-10-10,34.7,67.7,10,474(+8),,,,[東] 相沢郁,サンデーレーシング,183.0,200801010411
6,4,4,コーナーストーン,牡4,57,蛯名正義,2:01.4,クビ,**,5-5-6-5,35.1,6.1,3,488(0),,,,[東] 国枝栄,セゾンレースホース,,200801010411
7,2,2,サダムアカイカゼ,牝5,50,三浦皇成,2:01.5,3/4,**,8-8-8-8,35.0,35.6,8,434(-2),,,,[西] 鮫島一歩,大西定,,200801010411
8,5,5,トロフィーディール,牡5,55,藤田伸二,2:01.7,1,**,5-7-6-5,35.4,33.7,7,456(0),,,,[西] 森秀行,青山洋一,,200801010411
9,6,7,アルカライズ,牡5,52,池添謙一,2:01.7,アタマ,**,9-9-8-8,35.3,62.8,9,490(0),,,,[東] 奥平雅士,社台レースホース,,200801010411
10,8,10,インベスター,牡5,56,岩田康誠,2:02.0,2,**,2-2-2-2,36.1,5.6,2,580(-8),,,,[東] 萩原清,ノースヒルズマネジメント,,200801010411
11,1,1,ワンダードリーム,セ7,53,的場勇人,2:02.8,5,**,10-11-11-11,35.9,122.3,11,456(+2),,,,[東] 阿部新生,山本信行,,200801010411
