着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010806
1,3,3,マーシャルソング,牡3,56,横山典弘,1:00.2,,**,8-4,36.0,1.3,1,476(0),,,,[東] 萩原清,池谷誠一,500.0,200701010806
2,6,8,ナイスタキオン,牡3,56,武英智,1:00.3,1/2,**,4-4,36.5,13.8,3,534(+14),,,,[西] 目野哲也,菅藤宗一,200.0,200701010806
3,4,4,クリップフェアリー,牝3,51,的場勇人,1:00.3,クビ,**,6-9,36.2,49.9,8,426(+6),,,,[西] 矢作芳人,畠山牧場,130.0,200701010806
4,5,6,テンジンミナトオー,牡3,56,鈴来直人,1:00.7,2.1/2,**,8-6,36.5,17.5,5,486(-8),,,,[東] 佐藤全弘,テンジン,75.0,200701010806
5,8,12,スノーショコラ,牝3,54,柴山雄一,1:01.3,3.1/2,**,2-2,37.7,15.4,4,454(+12),,,,[東] 加賀武見,ディアレスト,50.0,200701010806
6,7,10,アイアムトゥルー,牝3,54,小林徹弥,1:01.3,クビ,**,6-6,37.3,88.5,10,484(+2),,,,[東] 杉浦宏昭,堀紘一,,200701010806
7,2,2,グランドソニック,牝3,51,丸田恭介,1:01.4,1/2,**,1-1,38.1,7.7,2,494(+14),,,,[東] 二ノ宮敬,細谷典幸,,200701010806
8,7,9,ヤマニンブルーザー,牡3,56,池添謙一,1:01.4,ハナ,**,10-10,36.6,25.6,7,490(+4),,,,[西] 浅見秀一,土井肇,,200701010806
9,1,1,アウレウス,牡3,56,勝浦正樹,1:01.6,1.1/2,**,4-6,37.8,78.8,9,470(0),,,,[東] 加藤征弘,栗坂崇,,200701010806
10,8,11,ハナノリンダ,牝3,54,上村洋行,1:01.8,1,**,2-2,38.3,20.9,6,460(+4),,,,[東] 成島英春,花田勲,,200701010806
11,6,7,テツファミリ,牝3,54,秋山真一,1:02.1,1.3/4,**,10-11,37.3,104.1,11,476(+18),,,,[西] 新川恵,木村哲也,,200701010806
12,5,5,ウェザーリポート,牝3,51,黛弘人,1:02.1,アタマ,**,12-12,36.6,143.1,12,422(0),,,,[東] 大和田稔,阿部幸暉,,200701010806
