着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030306
1,2,4,チェルカ,牝3,54,後藤浩輝,1:37.0,,**,2-2,38.2,6.1,3,538(+4),,,,[東] 後藤由之,キャロットファーム,700.0,200805030306
2,1,2,ヒロアンジェロ,牝3,54,蛯名正義,1:37.0,クビ,**,9-7,37.4,14.0,7,492(-2),,,,[東] 高木登,北所直人,280.0,200805030306
3,5,10,ブリズデロートンヌ,牝3,54,菊沢隆徳,1:37.1,1/2,**,11-8,37.3,68.7,11,444(+10),,,,[東] 鈴木康弘,社台レースホース,180.0,200805030306
4,4,8,マイヴィーナス,牝3,54,小野次郎,1:37.6,3,**,6-4,38.3,11.3,6,446(0),,,,[東] 高木登,ＲＲＡ,110.0,200805030306
5,7,14,ウインク,牝3,54,柴田善臣,1:37.7,クビ,**,12-8,37.9,10.0,5,462(+2),,,,[東] 蛯名信広,百万武夫,70.0,200805030306
6,6,12,タケデンスキップ,牝3,54,伊藤直人,1:37.8,3/4,**,12-11,37.7,240.0,15,430(+6),,,,[東] 小林常泰,武市進吾,,200805030306
7,2,3,キャラメルチャン,牝3,51,千葉直人,1:38.3,3,**,4-4,39.0,93.2,13,476(-12),,,,[西] 領家政蔵,西森鶴,,200805030306
8,3,5,ブラックスレンダー,牝3,51,宮崎北斗,1:38.3,アタマ,**,14-11,38.1,360.5,16,446(+12),,,,[東] 藤原辰雄,真下辰夫,,200805030306
9,3,6,ワスレナグサ,牝3,53,的場勇人,1:38.7,2.1/2,**,1-1,40.0,24.3,8,468(+8),,,,[東] 的場均,飯田正剛,,200805030306
10,4,7,メイショウグラナダ,牝3,54,松岡正海,1:39.6,5,**,2-2,40.8,3.3,1,476(+6),,,,[東] 中野栄治,松本好隆,,200805030306
11,8,15,ニシノガーランド,牝3,54,藤田伸二,1:40.2,3.1/2,**,6-8,40.4,7.0,4,470(+2),,,,[東] 武藤善則,西山茂行,,200805030306
12,6,11,ヤマイチリベラル,牝3,54,戸崎圭太,1:40.2,アタマ,**,16-16,39.5,120.5,14,454(0),,,,[地] 渡部則夫,坂本肇,,200805030306
13,8,16,ケイアイエーデル,牝3,54,内田博幸,1:40.6,2.1/2,**,9-13,40.3,4.0,2,414(+2),,,,[東] 石毛善彦,亀田守弘,,200805030306
14,5,9,コスモミネルヴァ,牝3,54,江田照男,1:40.7,クビ,**,15-15,40.3,77.0,12,436(+8),,,,[東] 池上昌弘,ビッグレッドファーム,,200805030306
15,1,1,サマーシルフィード,牝3,51,三浦皇成,1:41.1,2.1/2,**,4-4,41.8,66.3,10,488(-4),,,,[東] 松山康久,セゾンレースホース,,200805030306
16,7,13,サトノウインク,牝3,54,田中勝春,1:42.5,9,**,6-13,42.2,39.7,9,438(-14),,,,[東] 古賀慎明,里見治,,200805030306
