着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050706
1,7,11,サトノエクスプレス,牡2,55,北村宏司,1:38.2,,**,3-2,33.9,3.9,2,510(0),,,,[東] 藤沢和雄,里見治,700.0,200805050706
2,8,13,ケニアブラック,牡2,55,蛯名正義,1:38.3,3/4,**,5-4,33.8,3.1,1,434(0),,,,[東] 勢司和浩,吉田和美,280.0,200805050706
3,4,5,トップキングダム,牡2,55,柴田善臣,1:38.3,クビ,**,11-9,33.4,10.3,5,452(0),,,,[東] 清水英克,サンコウ牧場,180.0,200805050706
4,1,1,ルークラッド,牝2,54,吉田隼人,1:38.5,1.1/4,**,11-12,33.4,37.1,9,446(0),,,,[東] 中川公成,キャロットファーム,110.0,200805050706
5,5,6,テクニカルラン,牝2,54,内田博幸,1:39.3,5,**,5-4,34.8,17.6,6,432(0),,,,[東] 堀宣行,吉田照哉,70.0,200805050706
6,7,10,アースコンシャス,牡2,55,横山典弘,1:39.3,アタマ,**,1-1,35.0,7.0,4,520(0),,,,[東] 奥平雅士,ヒダカ・ブリーダーズ・ユニオン,,200805050706
7,3,3,ケイズパステル,牝2,54,安藤光彰,1:39.4,クビ,**,9-9,34.6,68.0,10,468(0),,,,[東] 菊川正達,ＩＨＲ,,200805050706
8,6,8,エーシンベルベット,牝2,54,柴山雄一,1:39.6,1,**,8-8,34.9,21.3,7,454(0),,,,[東] 畠山吉宏,平井宏承,,200805050706
9,8,12,エスターナ,牡2,55,加藤士津,1:39.8,1.1/2,**,3-4,35.4,96.0,11,482(0),,,,[東] 加藤和宏,島川利子,,200805050706
10,5,7,マイスイートベス,牝2,54,勝浦正樹,1:40.0,1.1/4,**,9-9,35.2,144.9,12,442(0),,,,[東] 水野貴広,泉俊二,,200805050706
11,4,4,エターナルレイズ,牝2,54,吉田豊,1:40.0,ハナ,**,5-7,35.4,4.2,3,482(0),,,,[東] 大久保洋,臼田浩義,,200805050706
12,6,9,アドマイヤホーム,牡2,55,後藤浩輝,1:40.5,3,**,2-2,36.2,31.8,8,458(0),,,,[東] 古賀史生,近藤利一,,200805050706
13,2,2,ファインリヴァー,牡2,52,丸田恭介,1:42.0,9,**,13-13,36.5,164.6,13,512(0),,,,[東] 宗像義忠,佐藤壽男,,200805050706
