着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030507
1,8,15,ケイアイスイジン,牡3,56,柴田善臣,1:36.4,,**,3-2,36.8,3.0,1,460(-4),,,,[東] 尾形充弘,亀田守弘,700.0,200805030507
2,5,10,ナイスラッキー,牡3,56,吉田豊,1:36.6,1.1/4,**,15-14,35.8,8.9,4,516(+2),,,,[東] 谷原義明,戸部洋,280.0,200805030507
3,3,6,アバレダイコ,牡3,56,松岡正海,1:36.7,1/2,**,12-9,36.4,12.9,5,520(-2),,,,[東] 相沢郁,福島徳佑,180.0,200805030507
4,4,7,エアマックール,牡3,56,後藤浩輝,1:36.8,3/4,**,10-9,36.5,7.0,3,476(+8),,,,[東] 伊藤正徳,ラッキーフィールド,110.0,200805030507
5,3,5,セントラルコースト,牡3,56,藤田伸二,1:37.0,1.1/4,**,7-7,36.9,3.3,2,502(-4),,,,[西] 池江泰寿,ダノックス,70.0,200805030507
6,7,14,ウォーターボーイズ,牡3,56,ホワイト,1:37.9,5,**,2-1,38.4,13.0,6,486(+4),,,,[東] 藤沢和雄,山本英俊,,200805030507
7,6,11,スズカクロフネ,牡3,56,武豊,1:38.0,クビ,**,1-2,38.5,13.3,7,500(-4),,,,[西] 橋田満,永井啓弍,,200805030507
8,2,3,シーサンメイ,牝3,54,小野次郎,1:38.0,クビ,**,12-11,37.4,144.9,13,458(0),,,,[東] 高木登,天羽礼治牧場,,200805030507
9,6,12,マルマツフライト,牡3,56,川田将雅,1:38.3,2,**,5-6,38.4,114.8,12,472(-4),,,,[東] 和田正道,松田敏雄,,200805030507
10,2,4,ストーミーペガサス,牡3,56,横山典弘,1:38.5,1.1/2,**,10-14,37.7,25.2,8,484(-8),,,,[西] 森秀行,社台レースホース,,200805030507
11,5,9,ストーリーテリング,牝3,54,大野拓弥,1:38.5,アタマ,**,3-4,38.7,47.3,10,494(0),,,,[西] 荒川義之,日進牧場,,200805030507
12,1,2,ブルーベドウィン,牡3,55,的場勇人,1:38.6,クビ,**,15-16,37.6,183.8,15,474(+11),,,,[東] 田村康仁,ブルーマネジメント,,200805030507
13,7,13,マイネルローグ,牡3,56,柴山雄一,1:38.6,クビ,**,8-13,37.9,298.9,16,476(-2),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,,200805030507
14,8,16,ヨシカツゾー,牡3,56,蛯名正義,1:38.7,クビ,**,5-4,38.9,176.1,14,492(-8),,,,[東] 佐藤吉勝,古川智洋,,200805030507
15,1,1,シャフツレディ,牝3,54,勝浦正樹,1:38.7,クビ,**,12-11,38.2,30.0,9,502(-2),,,,[東] 栗田博憲,ターフ・スポート,,200805030507
16,4,8,フサイチエゴイスト,牡3,56,吉田隼人,1:38.9,1.1/4,**,8-7,38.8,68.3,11,472(-8),,,,[東] 岩戸孝樹,関口房朗,,200805030507
