着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050311
1,1,1,サイレンスボーイ,牡8,53,小野次郎,1:51.9,,**,1-1-1-1,38.0,150.0,14,474(-4),,,,[東] 高木登,ターフ・スポート,2434.3,200706050311
2,5,9,フェラーリピサ,牡3,56,ルメール,1:52.1,1.1/2,**,3-3-3-2,38.0,2.3,1,508(+4),,,,[西] 白井寿昭,市川義美,969.8,200706050311
3,1,2,サヨウナラ,牝6,50,田中博康,1:52.3,1,**,13-14-14-11,37.3,14.7,6,486(-12),,,,[西] 谷潔,小田切有一,604.9,200706050311
4,3,6,ドンクール,牡5,57,吉田豊,1:52.3,アタマ,**,3-3-4-4,38.0,7.9,3,508(-6),,,,[西] 梅内忍,山田貢一,360.0,200706050311
5,3,5,ボンネビルレコード,牡5,58,石神深一,1:52.3,クビ,**,7-6-6-4,37.8,17.5,7,488(-2),,,,[東] 堀井雅広,塩田清,240.0,200706050311
6,8,15,チョウカイロイヤル,牡6,53,村田一誠,1:52.5,1.1/4,**,15-15-15-14,37.2,193.5,15,496(+4),,,,[東] 中野隆良,平田牧場,,200706050311
7,2,4,サイレントディール,牡7,57,柴山雄一,1:52.6,1/2,**,8-8-6-6,38.1,42.4,11,520(-3),,,,[西] 池江泰郎,金子真人ホールディングス,,200706050311
8,7,13,メイショウサライ,牡6,57,北村宏司,1:52.7,3/4,**,13-11-12-14,37.9,11.3,5,456(-4),,,,[西] 増本豊,松本好雄,,200706050311
9,5,10,ハギノベルテンポ,牡7,52,勝浦正樹,1:52.8,1/2,**,8-8-10-11,38.1,103.9,13,486(+8),,,,[東] 和田正道,日隈良江,,200706050311
10,7,14,マイネルボウノット,牡6,56,武士沢友,1:52.8,クビ,**,2-2-2-2,38.8,37.1,9,524(+16),,,,[東] 萩原清,サラブレッドクラブ・ラフィアン,,200706050311
11,2,3,ワンダーハヤブサ,牡6,54,江田照男,1:52.9,クビ,**,11-11-12-8,38.1,39.7,10,482(0),,,,[西] 藤岡範士,山本信行,,200706050311
12,6,11,タイキヴァンベール,牡7,55,蛯名正義,1:53.3,2.1/2,**,8-8-6-8,38.8,9.9,4,480(+4),,,,[東] 田中清隆,大樹ファーム,,200706050311
13,6,12,フレンドシップ,牡4,56,吉田隼人,1:53.6,1.3/4,**,5-3-4-6,39.3,26.9,8,502(-2),,,,[西] 角居勝彦,吉田照哉,,200706050311
14,8,16,アイスドール,牝4,53,後藤浩輝,1:53.9,1.3/4,**,11-11-10-10,39.2,4.5,2,460(-8),,,,[西] 池江泰寿,サンデーレーシング,,200706050311
15,4,7,ワイルドソルジャー,牡6,55,木幡初広,1:54.0,1/2,**,16-16-16-16,37.9,230.1,16,534(+4),,,,[西] 作田誠二,小川勲,,200706050311
16,4,8,スズノマーチ,牡7,54,柴田善臣,1:54.6,3.1/2,**,6-6-6-11,40.1,45.1,12,504(+8),,,,[東] 藤沢和雄,小紫芳夫,,200706050311
