着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010405
1,6,11,ユメノツヅキヲ,牝3,54,村田一誠,1:36.9,,**,3-3,35.0,8.1,4,434(-2),,,,[東] 杉浦宏昭,山岸桂市,500.0,200705010405
2,3,5,デザフィオ,牡3,56,武豊,1:36.9,ハナ,**,15-13,34.1,3.1,1,450(-4),,,,[東] 堀井雅広,ターフ・スポート,200.0,200705010405
3,4,7,エンジェルステージ,牝3,54,柴山雄一,1:36.9,クビ,**,6-7,34.7,4.0,3,432(-4),,,,[東] 堀宣行,山科統,130.0,200705010405
4,1,1,コアレスハリケーン,牡3,56,岩田康誠,1:37.0,クビ,**,1-1,35.3,3.5,2,494(-8),,,,[東] 藤原辰雄,小林昌志,75.0,200705010405
5,2,4,アマミスウィフト,牡3,56,小野次郎,1:37.0,クビ,**,3-4,35.0,8.4,5,426(-4),,,,[東] 清水利章,鈴木信俊,50.0,200705010405
6,5,10,デストラメンテ,牡3,56,小林淳一,1:37.1,クビ,**,10-10,34.7,27.5,7,468(-4),,,,[東] 清水美波,岡田牧雄,,200705010405
7,4,8,マイスイートハート,牝3,53,津村明秀,1:37.4,2,**,13-13,34.7,236.7,11,428(-2),,,,[東] 斎藤誠,高木競走馬育成牧場,,200705010405
8,7,14,ステージワンスモア,牝3,54,御神本訓,1:37.6,1,**,2-2,35.8,18.2,6,428(-18),,,,[東] 岩戸孝樹,松下征弘,,200705010405
9,8,16,ファーストラン,牝3,54,内田博幸,1:37.7,1/2,**,16-16,34.8,68.4,9,410(-6),,,,[東] 土田稔,水上行雄,,200705010405
10,2,3,ミサトペニー,牝3,54,勝浦正樹,1:37.7,クビ,**,6-7,35.4,292.8,13,392(-10),,,,[東] 谷原義明,戸部洋,,200705010405
11,8,15,ネイチャーマインド,牡3,53,的場勇人,1:38.0,1.3/4,**,3-4,36.0,408.6,15,506(-6),,,,[東] 根本康広,井上修一,,200705010405
12,6,12,トーセンヒヨシマル,牡3,56,石橋脩,1:38.0,ハナ,**,6-7,35.8,137.8,10,432(0),,,,[東] 柴田政人,島川隆哉,,200705010405
13,1,2,イブキシャナオウ,牡3,56,武士沢友,1:38.2,1,**,10-10,35.8,254.4,12,422(-8),,,,[東] 菅原泰夫,伊吹,,200705010405
14,5,9,ホースメンレディー,牝3,51,黛弘人,1:38.4,1,**,12-10,35.9,537.2,16,404(-2),,,,[東] 内藤一雄,野澤那智,,200705010405
15,3,6,ナイキヴィゴラス,牡3,56,蛯名正義,1:38.4,クビ,**,6-6,36.3,56.8,8,440(0),,,,[東] 国枝栄,小野誠治,,200705010405
16,7,13,ローレルクロタカ,牡3,56,江田照男,1:39.5,7,**,13-13,36.8,372.0,14,408(-6),,,,[東] 田子冬樹,ローレルレーシング,,200705010405
