着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010710
1,5,9,パレスショットガン,牡4,57,田嶋翔,1:38.2,,**,14-12,36.8,2.4,1,466(0),,,,[西] 小島貞博,西村豊,1873.4,200805010710
2,6,11,タマモグレアー,牡4,57,中舘英二,1:38.2,クビ,**,4-4,38.3,10.7,5,534(+4),,,,[西] 中竹和也,タマモ,742.4,200805010710
3,4,8,サンワードラン,牡6,57,後藤浩輝,1:38.4,1.1/4,**,8-10,37.3,9.7,3,506(0),,,,[西] 白井寿昭,古谷敏明,466.2,200805010710
4,7,14,リオサンバシチー,牡8,57,木幡初広,1:38.5,1/2,**,7-6,37.7,19.5,8,498(-4),,,,[東] 中野栄治,友駿ホースクラブ,270.0,200805010710
5,2,4,フサイチギガダイヤ,牡5,57,村田一誠,1:38.7,1.1/4,**,2-2,39.1,120.4,16,474(+8),,,,[西] 森秀行,関口房朗,183.0,200805010710
6,6,12,ホーマンオブジェ,牡8,57,勝浦正樹,1:39.0,2,**,13-12,37.7,11.4,6,502(-6),,,,[西] 安田隆行,久保久人,,200805010710
7,8,16,タケデンイーグル,牡6,57,石神深一,1:39.3,1.3/4,**,2-2,39.7,59.1,13,506(-4),,,,[東] 石栗龍彦,武市弘,,200805010710
8,2,3,スプリングヘッド,牡4,57,津村明秀,1:40.2,5,**,10-7,39.2,10.4,4,480(-2),,,,[東] 相沢郁,加藤春夫,,200805010710
9,5,10,ホーマンブラヴォー,牡6,57,吉田隼人,1:40.3,1/2,**,10-7,39.3,41.3,12,492(0),,,,[西] 安田隆行,久保久人,,200805010710
10,3,6,ミスターモナルコス,牡4,57,石橋脩,1:40.5,1.1/2,**,15-14,38.2,12.9,7,476(-8),,,,[西] 中竹和也,加藤守,,200805010710
11,8,15,フサイチウィード,牡6,57,田中剛,1:40.6,クビ,**,1-1,41.0,38.4,11,506(0),,,,[東] 岩戸孝樹,関口房朗,,200805010710
12,1,1,ピオーネ,牡8,57,柴山雄一,1:40.8,1.1/2,**,16-15,38.4,78.0,14,532(-2),,,,[西] 作田誠二,名古屋友豊,,200805010710
13,3,5,タガノエスペランサ,牡5,57,田中勝春,1:40.8,ハナ,**,5-7,39.8,19.7,9,454(-4),,,,[東] 加藤征弘,八木昌司,,200805010710
14,1,2,ハネダテンシ,牝5,55,蛯名正義,1:42.1,8,**,5-5,41.5,20.8,10,488(-2),,,,[東] 秋山雅一,鈴木とし,,200805010710
15,7,13,スターフォワード,牡5,57,藤岡佑介,1:42.1,クビ,**,10-15,39.7,7.5,2,478(-6),,,,[西] 藤沢則雄,サンデーレーシング,,200805010710
16,4,7,メジロバーミューズ,牝6,55,安藤光彰,1:43.0,5,**,8-10,41.9,81.5,15,488(+8),,,,[東] 菊川正達,メジロ牧場,,200805010710
