着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020301
1,7,10,ファンダフル,牡2,54,池添謙一,0:59.5,,**,1-1,35.7,2.0,1,488(+14),,,,[西] 清水出美,エクセルマネジメント,500.0,200701020301
2,8,11,ウォーターリング,牝2,54,古川吉洋,1:00.1,3.1/2,**,3-2,36.1,7.2,4,426(-8),,,,[西] 武邦彦,山岡正人,200.0,200701020301
3,5,6,マイネルラウディー,牡2,54,勝浦正樹,1:00.3,1.1/2,**,2-2,36.4,5.0,2,472(-2),,,,[西] 西浦勝一,サラブレッドクラブ・ラフィアン,130.0,200701020301
4,5,5,ヤッパリツヨカッタ,牡2,54,小林徹弥,1:00.8,3,**,3-4,36.7,21.7,6,480(+6),,,,[西] 中尾秀正,北側雅司,75.0,200701020301
5,1,1,ディアディアー,牡2,54,柴山雄一,1:00.9,クビ,**,8-6,36.3,5.0,3,466(0),,,,[東] 柄崎孝,ディアレスト,50.0,200701020301
6,8,12,トキメキボストン,牡2,54,川田将雅,1:01.1,1.1/4,**,5-6,36.7,27.4,7,464(-12),,,,[東] 佐藤吉勝,片岡正雄,,200701020301
7,2,2,マダトモウドッチ,牡2,54,秋山真一,1:01.7,3.1/2,**,10-10,36.8,130.8,11,446(-4),,,,[東] 小林常泰,有恒,,200701020301
8,6,8,メイクアフェイブル,牡2,54,梶晃啓,1:01.8,1/2,**,5-5,37.4,54.2,9,464(-6),,,,[東] 国枝栄,吉田勝己,,200701020301
9,4,4,アメリカンヒロイン,牝2,54,津村明秀,1:01.8,クビ,**,5-8,37.4,15.7,5,448(0),,,,[東] 石栗龍彦,小野博郷,,200701020301
10,7,9,エドノバラード,牡2,54,小牧太,1:02.0,1.1/4,**,9-8,37.3,29.0,8,510(+4),,,,[東] 内藤一雄,遠藤喜松,,200701020301
11,3,3,チャームキャンディ,牝2,54,藤岡佑介,1:03.5,9,**,11-10,38.3,180.1,12,398(-2),,,,[東] 清水英克,タマモ,,200701020301
12,6,7,セトノーブル,牡2,51,草野太郎,1:03.8,2,**,11-12,38.7,125.2,10,480(+2),,,,[西] 南井克巳,難波澄子,,200701020301
