着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050306
1,7,9,タニノゴッドマザー,牝2,54,坂下秀樹,1:10.9,,**,1-1,35.5,6.6,3,450(0),,,,[東] 小桧山悟,谷水雄三,700.0,200706050306
2,5,6,ペプチドラヴ,牡2,53,田中博康,1:11.0,クビ,**,4-4,35.3,13.8,5,454(0),,,,[東] 岩戸孝樹,沼川一彦,280.0,200706050306
3,8,11,キョウエイストーム,牡2,55,村田一誠,1:11.0,クビ,**,4-4,35.3,16.5,6,410(0),,,,[東] 中川公成,田中晴夫,180.0,200706050306
4,4,4,フェスティヴココ,牡2,55,江田照男,1:11.2,1.1/2,**,4-4,35.4,12.3,4,418(0),,,,[東] 平井雄二,臼井義太郎,110.0,200706050306
5,7,10,サクラスナイパー,牡2,55,吉田隼人,1:11.9,4,**,2-2,36.4,3.5,2,466(0),,,,[東] 勢司和浩,さくらコマース,70.0,200706050306
6,6,7,トーセンビスタ,牝2,54,小林淳一,1:12.1,1.1/4,**,2-2,36.6,2.4,1,402(0),,,,[東] 保田一隆,島川隆哉,,200706050306
7,2,2,アライイオトコ,牡2,55,柄崎将寿,1:12.2,1/2,**,7-7,35.9,22.8,9,456(0),,,,[東] 柄崎孝,中村博亮,,200706050306
8,3,3,ソソノ,牝2,54,吉田豊,1:12.9,4,**,10-9,35.8,55.5,10,496(0),,,,[東] 柄崎孝,藤井五三,,200706050306
9,5,5,ウイントリビュート,牡2,55,田中勝春,1:13.5,3.1/2,**,9-9,37.0,20.1,8,472(0),,,,[東] 戸田博文,ウイン,,200706050306
10,8,12,パシコリルライアン,牝2,54,郷原洋司,1:13.7,1.1/2,**,7-7,37.4,80.8,11,430(0),,,,[東] 佐藤全弘,酒井秀男,,200706050306
11,1,1,ロングビーチ,牝2,54,勝浦正樹,1:13.9,1.1/4,**,11-11,35.8,18.3,7,458(0),,,,[東] 稗田研二,岡田牧雄,,200706050306
12,6,8,クリノラブタイプ,牡2,55,大庭和弥,1:15.8,大,**,12-12,37.4,107.5,12,474(0),,,,[東] 高橋義博,栗本博晴,,200706050306
