着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010410
1,5,7,モリノミヤコ,牡5,57,嘉藤貴行,2:00.4,,**,6-5-4-4,35.3,5.1,3,472(0),,,,[東] 高橋義博,関駿也,1101.8,200703010410
2,4,6,エスペランサワン,牡5,57,石橋脩,2:00.8,2.1/2,**,11-11-11-8,35.4,146.3,13,504(-10),,,,[東] 柴田政人,加藤春夫,434.8,200703010410
3,6,10,ブレイズワン,牡4,57,長谷川浩,2:01.1,1.3/4,**,6-5-4-4,36.0,13.5,8,454(+2),,,,[西] 西浦勝一,田中昇,267.4,200703010410
4,8,14,セタガヤフラッグ,牡4,57,中舘英二,2:01.1,アタマ,**,4-4-3-3,36.2,5.9,4,430(0),,,,[東] 阿部新生,千田幸信,160.0,200703010410
5,5,8,マックスチャンプ,牡6,57,塚田祥雄,2:01.1,アタマ,**,13-13-11-8,35.7,9.5,5,478(-8),,,,[西] 梅田智之,田所英子,105.0,200703010410
6,7,11,コスモスペシャリー,牡4,57,津村明秀,2:01.2,クビ,**,1-1-1-1,36.5,10.8,6,462(-8),,,,[東] 稲葉隆一,ビッグレッドファーム,,200703010410
7,3,3,スズカボーイ,牡4,57,中村将之,2:01.4,1,**,5-5-7-8,36.1,33.8,9,480(0),,,,[西] 坪憲章,永井啓弍,,200703010410
8,3,4,ミヤコノカーン,セ6,57,木幡初広,2:01.4,ハナ,**,8-8-7-4,36.2,4.8,2,450(-6),,,,[東] 佐藤吉勝,吉田都枝江,,200703010410
9,6,9,ローレルナイト,牡4,57,吉田隼人,2:01.5,1/2,**,8-8-7-8,36.2,11.5,7,434(+4),,,,[東] 池上昌弘,ローレルレーシング,,200703010410
10,4,5,ナチュラルウェーブ,牡4,57,青木芳之,2:01.7,1.1/4,**,14-14-14-14,35.8,69.8,11,454(-6),,,,[東] 藤沢和雄,山本英俊,,200703010410
11,7,12,スプラッシュ,牡8,57,二本柳壮,2:01.8,3/4,**,11-11-11-13,36.3,228.3,14,472(-4),,,,[東] 小桧山悟,江川伸夫,,200703010410
11,8,13,レディマーメイド,牝5,55,小野次郎,2:01.8,同着,**,8-8-7-8,36.5,97.8,12,464(-8),,,,[西] 山内研二,ロードホースクラブ,,200703010410
13,1,1,オリオンオンサイト,牝4,55,芹沢純一,2:01.8,ハナ,**,3-3-4-4,36.8,4.1,1,450(-12),,,,[西] 矢作芳人,日浦桂子,,200703010410
14,2,2,ロングゴージャス,牡5,57,高橋亮,2:02.0,1.1/2,**,2-2-2-2,37.2,64.0,10,446(+6),,,,[西] 高橋隆,中井敏雄,,200703010410
