着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050609
1,4,5,イケトップガン,牡4,57,大野拓弥,1:46.3,,**,11-11-11,33.5,10.1,5,464(0),,,,[東] 石毛善彦,池田豊治,1513.6,200805050609
2,4,6,ロスペトリュス,牡3,55,松岡正海,1:46.3,ハナ,**,8-7-7,33.7,4.2,2,482(+2),,,,[西] 大久保龍,山本慎一,599.6,200805050609
3,7,11,テラノファントム,牡3,55,中舘英二,1:46.8,3,**,6-5-6,34.4,5.4,3,450(0),,,,[東] 田村康仁,寺田寿男,374.8,200805050609
4,3,3,アマミスウィフト,牡4,57,北村宏司,1:46.8,クビ,**,6-7-7,34.2,28.1,8,446(0),,,,[東] 清水利章,鈴木信俊,220.0,200805050609
5,3,4,ブラックオリーブ,牡4,57,三浦皇成,1:46.9,3/4,**,3-3-2,34.9,14.2,6,492(+6),,,,[東] 伊藤圭三,社台レースホース,148.0,200805050609
6,6,10,ヘイアンレジェンド,牡4,57,柴田善臣,1:46.9,アタマ,**,8-7-7,34.3,86.3,11,476(0),,,,[東] 松山康久,荻原昭二,,200805050609
7,6,9,ダブルヒーロー,牡4,57,石橋脩,1:47.0,クビ,**,3-5-5,34.7,9.2,4,516(+14),,,,[東] 斎藤宏,小川弘,,200805050609
8,5,8,フレアリングベスト,牡7,57,田中勝春,1:47.1,3/4,**,14-14-13,34.0,37.4,9,518(0),,,,[東] 本郷一彦,山口克己,,200805050609
9,1,1,エアフォルツァ,牡6,57,武士沢友,1:47.2,クビ,**,1-1-1,35.4,59.1,10,484(+4),,,,[東] 伊藤正徳,ラッキーフィールド,,200805050609
10,8,14,アイティトップ,牡3,55,木幡初広,1:47.5,2,**,3-3-4,35.3,15.5,7,496(0),,,,[東] 矢野照正,一ノ瀬恭,,200805050609
11,8,13,トーセンクラウン,牡4,57,吉田隼人,1:47.6,1/2,**,10-10-10,34.9,2.7,1,472(0),,,,[東] 菅原泰夫,島川隆哉,,200805050609
12,7,12,グランプリペガサス,牡6,57,勝浦正樹,1:47.6,アタマ,**,13-13-13,34.6,147.5,13,492(+6),,,,[西] 村山明,グランプリ,,200805050609
13,2,2,ゲンキチホマレ,牡3,55,浜中俊,1:48.0,2.1/2,**,2-2-2,36.0,99.3,12,498(+2),,,,[東] 和田正道,荒井壽明,,200805050609
14,5,7,ミウラリチャード,牡4,57,戸崎圭太,1:48.2,1,**,11-11-11,35.4,222.9,14,518(0),,,,[東] 柄崎孝,佐藤明,,200805050609
