着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020111
1,7,12,アルナスライン,牡4,57.5,和田竜二,2:23.5,,**,5-5-5-5,34.3,3.6,1,546(+2),,,,[西] 松元茂樹,サンデーレーシング,2437.8,200805020111
2,3,4,ヒカリシャトル,牡4,55,勝浦正樹,2:24.5,6,**,2-2-2-2,36.6,3.9,2,520(+6),,,,[西] 西浦勝一,當山隆則,970.8,200805020111
3,1,1,ビエンナーレ,牝5,49,伊藤工真,2:24.7,1.1/4,**,3-3-4-4,36.5,50.2,11,404(-4),,,,[東] 河野通文,松本俊廣,605.4,200805020111
4,2,3,ピサノパテック,牡6,54,蛯名正義,2:25.0,1.3/4,**,7-7-7-5,35.7,12.6,5,516(+4),,,,[東] 藤沢和雄,市川義美,360.0,200805020111
5,3,5,センカク,牡6,54,江田照男,2:25.3,1.3/4,**,9-9-9-9,35.8,14.5,7,478(-4),,,,[東] 池上昌弘,中村政勝,240.0,200805020111
6,2,2,ドリームフライト,牡4,51,横山典弘,2:25.6,2,**,1-1-1-1,37.7,13.9,6,488(-8),,,,[西] 福永甲,吉田勝己,,200805020111
7,6,11,チェストウイング,牡7,53,内田博幸,2:25.7,3/4,**,11-10-9-10,36.0,16.4,8,444(-6),,,,[東] 秋山雅一,臼田浩義,,200805020111
8,8,15,ニュービギニング,牡4,55,北村宏司,2:25.7,クビ,**,12-12-12-10,35.9,21.2,9,452(-4),,,,[西] 池江泰郎,金子真人ホールディングス,,200805020111
9,4,6,リキアイサイレンス,牡7,53,田中勝春,2:25.8,クビ,**,15-15-15-15,35.4,11.6,4,498(-4),,,,[西] 佐藤正雄,高山幸雄,,200805020111
10,5,8,ココナッツパンチ,牡4,57,吉田豊,2:25.8,アタマ,**,7-7-7-7,36.4,4.5,3,466(0),,,,[東] 大久保洋,吉田照哉,,200805020111
11,4,7,ソーユアフロスト,牡7,54,今野忠成,2:26.1,1.3/4,**,13-12-12-14,35.8,99.0,13,534(0),,,,[東] 勢司和浩,臼田浩義,,200805020111
12,8,14,ゴーウィズウィンド,牡9,51,鷹野宏史,2:26.1,クビ,**,5-6-6-7,36.7,150.8,15,470(-6),,,,[東] 国枝栄,岡田牧雄,,200805020111
13,5,9,エプソムアルテマ,牡7,49,石神深一,2:26.2,3/4,**,9-11-11-12,36.3,113.1,14,486(0),,,,[東] 中野栄治,ジャパン・ホースマン・クラブ,,200805020111
14,7,13,メジロトンキニーズ,牝6,50,武士沢友,2:26.5,2,**,13-14-14-13,36.4,43.9,10,508(+2),,,,[東] 高橋裕,メジロ牧場,,200805020111
15,6,10,テイエムプリキュア,牝5,50,田面木博,2:27.2,4,**,3-4-2-3,39.2,65.9,12,496(-8),,,,[西] 五十嵐忠,竹園正繼,,200805020111
