着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030106
1,3,4,カブキメーク,牡4,57,横山典弘,1:56.6,,**,3-2-2-2,38.0,7.9,4,486(+8),,,,[東] 蛯名信広,川上哲司,740.0,200706030106
2,4,6,ペイデイ,セ5,57,田中勝春,1:56.7,1/2,**,2-3-2-3,38.1,9.2,5,486(+2),,,,[東] 栗田博憲,齊藤四方司,300.0,200706030106
3,6,10,アイアムザスター,牡5,57,吉田隼人,1:56.7,クビ,**,1-1-1-1,38.2,80.2,11,518(-4),,,,[東] 杉浦宏昭,堀紘一,190.0,200706030106
4,6,11,オンワードウシワカ,牡6,57,北村宏司,1:56.8,1/2,**,14-14-8-4,37.8,5.6,3,484(+2),,,,[東] 古賀慎明,樫山ハル,110.0,200706030106
5,3,5,ナムラクック,牡4,57,後藤浩輝,1:57.0,1.1/2,**,3-4-4-4,38.2,2.9,1,480(-6),,,,[東] 田村康仁,奈村信重,74.0,200706030106
6,2,2,マキバスマイル,牡5,57,木幡初広,1:57.1,クビ,**,8-7-8-9,38.1,15.2,7,478(+2),,,,[東] 清水美波,鈴木芳夫,,200706030106
7,8,15,ロードモデラート,牡5,56,塚田祥雄,1:57.3,1.1/2,**,12-12-12-14,37.9,27.2,8,486(-4),,,,[東] 伊藤正徳,ロードホースクラブ,,200706030106
8,5,8,トウショウコーラル,牡8,57,吉田豊,1:57.4,クビ,**,7-7-7-4,38.5,86.2,12,500(-4),,,,[東] 大久保洋,トウショウ産業,,200706030106
9,5,9,シベリアンライオン,牡5,57,武士沢友,1:57.5,3/4,**,3-4-4-4,38.7,4.5,2,510(0),,,,[東] 堀井雅広,藤田与志男,,200706030106
10,8,14,マイネエムロード,牝4,55,松岡正海,1:57.6,クビ,**,10-10-11-10,38.4,130.9,13,480(-4),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,,200706030106
11,1,1,ダンシングタイガー,セ4,57,勝浦正樹,1:57.6,クビ,**,3-4-4-4,38.8,64.0,9,474(+4),,,,[東] 加藤和宏,岡田牧雄,,200706030106
12,7,13,カナハラグロリア,牡4,57,蛯名正義,1:57.7,クビ,**,10-10-12-10,38.4,9.5,6,518(+8),,,,[東] 山田要一,寺内正光,,200706030106
13,4,7,トーアキンボシ,牡4,57,江田照男,1:58.0,1.3/4,**,8-9-8-12,38.9,295.5,14,468(-2),,,,[東] 岩城博俊,東亜駿馬,,200706030106
14,2,3,イッテン,牡5,57,金子光希,1:58.5,3,**,14-14-12-12,39.1,471.1,15,512(-4),,,,[東] 矢野進,阿部英雄,,200706030106
15,7,12,リニモスター,牡4,57,柴山雄一,1:59.3,5,**,12-12-15-15,39.7,79.1,10,494(+8),,,,[東] 清水英克,山田裕仁,,200706030106
