着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030909
1,3,5,シルクストライカー,牡4,57,北村友一,1:46.7,,**,15-15-15-12,38.1,11.5,5,464(+4),,,,[西] 目野哲也,シルク,730.0,200803030909
2,8,15,ブチカマシ,牡4,54,宮崎北斗,1:46.8,1/2,**,9-9-6-5,38.9,28.9,9,450(+4),,,,[東] 嶋田功,中西功,290.0,200803030909
3,4,7,キタサンナポレオン,牡6,57,大野拓弥,1:47.0,1.1/2,**,14-13-12-9,38.8,64.9,12,524(-2),,,,[東] 鈴木勝美,大野商事,180.0,200803030909
4,5,9,タイインテンスリー,牡5,57,中舘英二,1:47.4,2.1/2,**,3-3-2-2,40.0,6.9,3,480(+4),,,,[西] 吉岡八郎,名鯛興業,110.0,200803030909
5,8,14,ピサノシェンロン,牡4,56,三浦皇成,1:47.4,ハナ,**,12-12-9-8,39.4,2.1,1,508(-4),,,,[東] 藤沢和雄,市川義美,73.0,200803030909
6,7,13,マイニングゴールド,牡4,57,石橋脩,1:47.5,クビ,**,1-2-1-1,40.4,6.6,2,470(-4),,,,[東] 伊藤圭三,泉俊二,,200803030909
7,2,2,エスジービンゴ,牡3,52,丸田恭介,1:47.5,クビ,**,11-10-6-5,39.6,9.7,4,470(0),,,,[西] 藤岡範士,窪田滋,,200803030909
8,5,8,エリモサリュート,セ4,57,田嶋翔,1:47.6,1/2,**,4-4-4-5,40.0,23.3,8,466(-8),,,,[西] 小島貞博,山本敏晴,,200803030909
9,7,12,マルサンチーフ,牡3,53,田中健,1:47.6,クビ,**,6-7-9-9,39.6,42.9,10,494(+1),,,,[西] 南井克巳,松井三千年,,200803030909
10,6,10,シャイニングデイ,牡3,55,中村将之,1:47.8,1.1/2,**,6-7-4-2,40.2,13.0,6,490(+4),,,,[西] 安田伊佐,安原浩司,,200803030909
11,2,3,ショウナンナイト,牡4,57,松田大作,1:47.9,クビ,**,2-1-2-2,40.6,17.1,7,462(-4),,,,[東] 古賀史生,国本哲秀,,200803030909
12,6,11,ドンアドヴァイタ,牡4,57,津村明秀,1:48.1,1.1/4,**,6-6-6-9,40.3,52.8,11,488(+8),,,,[東] 鈴木伸尋,山田貢一,,200803030909
13,3,4,ネバーグレイス,牝3,53,郷原洋司,1:48.3,1.1/2,**,4-4-9-12,40.3,226.8,14,478(+6),,,,[東] 本郷一彦,岡田隆寛,,200803030909
14,1,1,ボーデンゼー,牝3,53,西田雄一,1:48.4,3/4,**,9-10-13-14,40.1,255.5,15,432(+6),,,,[東] 境征勝,坂田行夫,,200803030909
15,4,6,ホッカイルオー,牡7,54,黛弘人,1:48.8,2.1/2,**,12-13-13-15,40.4,89.9,13,466(+2),,,,[東] 柴田政人,北海牧場,,200803030909
