着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020409
1,7,14,トーセンフレンド,牡8,57,勝浦正樹,1:09.0,クビ,**,4-4,35.1,61.3,14,496(0),,,,[東] 小笠倫弘,島川隆哉,1521.3,200706020409
2,2,3,ナイトアットオペラ,牝5,55,津村明秀,1:09.1,3/4,**,10-9,34.7,3.7,2,406(0),,,,[東] 高橋祥泰,サンデーレーシング,601.8,200706020409
3(降),1,2,ナチュラルメイク,牝5,55,川田将雅,1:09.0,,**,6-6,35.0,3.5,1,450(+4),,,,[東] 加藤征弘,臼田浩義,375.9,200706020409
4,5,10,アグネスレプトン,牡6,57,蛯名正義,1:09.2,クビ,**,12-13,34.5,13.7,6,468(-8),,,,[西] 長浜博之,渡辺孝男,220.0,200706020409
5,6,11,スイートハビタット,牝7,55,武幸四郎,1:09.2,ハナ,**,15-14,34.4,45.3,12,478(-2),,,,[東] 田中清隆,シンボリ牧場,148.0,200706020409
6,3,5,コスモラヴソング,牡5,57,大野拓弥,1:09.2,アタマ,**,4-4,35.3,12.7,5,488(+2),,,,[東] 中野栄治,ビッグレッドファーム,,200706020409
7,5,9,サウンドスピリット,牡6,57,岩田康誠,1:09.2,クビ,**,10-11,34.8,7.5,3,482(-4),,,,[西] 昆貢,大澤繁昌,,200706020409
8,2,4,マキシマムスピード,牡9,57,村田一誠,1:09.2,アタマ,**,7-7,35.0,18.1,7,508(-8),,,,[東] 中野栄治,坪野谷和平,,200706020409
9,6,12,スピンオフ,牡4,57,御神本訓,1:09.4,1.1/4,**,7-7,35.2,20.2,9,474(0),,,,[東] 高松邦男,伊達秀和,,200706020409
10,4,8,オリエントヒーロー,牡7,57,田辺裕信,1:09.5,3/4,**,12-14,34.8,50.0,13,490(0),,,,[東] 小西一男,安達允彦,,200706020409
11,7,13,サージェナイト,牡8,57,小林淳一,1:09.7,1.1/4,**,12-12,35.0,233.9,16,474(-2),,,,[東] 小桧山悟,柴原壽光,,200706020409
12,8,15,スプリングレアル,牡5,57,松岡正海,1:09.8,3/4,**,3-3,36.3,94.0,15,500(0),,,,[東] 相沢郁,加藤春夫,,200706020409
13,1,1,シンボリマーズ,セ4,57,柴原央明,1:10.0,3/4,**,9-10,35.7,25.3,10,442(-6),,,,[東] 岩戸孝樹,シンボリ牧場,,200706020409
14,4,7,リトルスポーツカー,牝5,55,小野次郎,1:10.2,1.1/4,**,2-2,36.8,18.4,8,456(+2),,,,[東] 水野貴広,藤田与志男,,200706020409
15,3,6,バロンハーバー,牡4,57,江田照男,1:10.2,クビ,**,1-1,36.8,34.1,11,496(-2),,,,[東] 平井雄二,田中博之,,200706020409
中,8,16,ゴールドサンセット,セ5,57,田中剛,,,**,,,8.2,4,504(+6),,,,[東] 柄崎孝,伊達秀和,,200706020409
